u,v,key,geometry
5834930882,117678043,0,"LINESTRING (-2.581317 51.45909, -2.581465 51.458942)"
5834930882,1280821716,0,"LINESTRING (-2.581317 51.45909, -2.581487 51.459154)"
5834930882,117678047,0,"LINESTRING (-2.581317 51.45909, -2.581306 51.459104, -2.581173 51.45928, -2.581167 51.45929)"
5834930882,6281096613,0,"LINESTRING (-2.581317 51.45909, -2.581271 51.459072, -2.581174 51.459035, -2.581151 51.459024)"
117677951,117677950,0,"LINESTRING (-2.579569 51.458774, -2.580192 51.459121)"
117677951,6281096761,0,"LINESTRING (-2.579569 51.458774, -2.579233 51.458575)"
117677951,6407359799,0,"LINESTRING (-2.579569 51.458774, -2.579618 51.458736)"
117677951,6283115514,0,"LINESTRING (-2.579569 51.458774, -2.579526 51.458807, -2.579278 51.458984)"
7324658494,117677950,0,"LINESTRING (-2.579117 51.459879, -2.580136 51.459159, -2.580151 51.459149, -2.580192 51.459121)"
7324658494,117677958,0,"LINESTRING (-2.579117 51.459879, -2.579002 51.45996, -2.578996 51.459963, -2.578989 51.459965, -2.578982 51.459967, -2.578973 51.459968, -2.578962 51.45997, -2.578951 51.45997)"
5834330514,5834330513,0,"LINESTRING (-2.580773 51.458715, -2.580604 51.458617)"
5834330514,12750591314,0,"LINESTRING (-2.580773 51.458715, -2.580968 51.458577, -2.581213 51.458417)"
5834330514,117677950,0,"LINESTRING (-2.580773 51.458715, -2.580651 51.4588, -2.580326 51.459024, -2.580192 51.459121)"
6281096761,117677951,0,"LINESTRING (-2.579233 51.458575, -2.579569 51.458774)"
6281096761,12989585399,0,"LINESTRING (-2.579233 51.458575, -2.579266 51.458553)"
6281096761,287289461,0,"LINESTRING (-2.579233 51.458575, -2.579113 51.458504, -2.57895 51.458394, -2.578904 51.458367)"
6407359799,117677951,0,"LINESTRING (-2.579618 51.458736, -2.579569 51.458774)"
6407359799,6281096610,0,"LINESTRING (-2.579618 51.458736, -2.579767 51.458623)"
6407359799,6281096609,0,"LINESTRING (-2.579618 51.458736, -2.579584 51.458715, -2.579519 51.458699, -2.5793 51.458572)"
6283115514,6283115512,0,"LINESTRING (-2.579278 51.458984, -2.579346 51.459021)"
6283115514,117677951,0,"LINESTRING (-2.579278 51.458984, -2.579526 51.458807, -2.579569 51.458774)"
117677958,7324658494,0,"LINESTRING (-2.578951 51.45997, -2.578962 51.45997, -2.578973 51.459968, -2.578982 51.459967, -2.578989 51.459965, -2.578996 51.459963, -2.579002 51.45996, -2.579117 51.459879)"
117677958,6058526630,0,"LINESTRING (-2.578951 51.45997, -2.578963 51.460009, -2.578973 51.460026, -2.578982 51.460037, -2.578988 51.460045, -2.578993 51.460053, -2.578996 51.460062, -2.578997 51.460069, -2.578999 51.460083)"
5834330513,5834330514,0,"LINESTRING (-2.580604 51.458617, -2.580773 51.458715)"
12750591314,12750591315,0,"LINESTRING (-2.581213 51.458417, -2.581262 51.458443)"
12750591314,117677989,0,"LINESTRING (-2.581213 51.458417, -2.581298 51.458362, -2.581392 51.458295)"
12750591314,5834330514,0,"LINESTRING (-2.581213 51.458417, -2.580968 51.458577, -2.580773 51.458715)"
12989585399,6281096761,0,"LINESTRING (-2.579266 51.458553, -2.579233 51.458575)"
12989585399,6281096609,0,"LINESTRING (-2.579266 51.458553, -2.5793 51.458572)"
12989585399,5834330531,0,"LINESTRING (-2.579266 51.458553, -2.579909 51.458124, -2.579917 51.458119, -2.579925 51.458116, -2.579934 51.458114, -2.579942 51.458114)"
12989585399,1969261750,0,"LINESTRING (-2.579266 51.458553, -2.579117 51.458458, -2.579069 51.458412, -2.579068 51.458379, -2.579081 51.458354, -2.579142 51.458306)"
287289461,318974394,0,"LINESTRING (-2.578904 51.458367, -2.579089 51.45827)"
287289461,6281096761,0,"LINESTRING (-2.578904 51.458367, -2.57895 51.458394, -2.579113 51.458504, -2.579233 51.458575)"
6281096610,6407359799,0,"LINESTRING (-2.579767 51.458623, -2.579618 51.458736)"
6281096610,5834330523,0,"LINESTRING (-2.579767 51.458623, -2.580322 51.458236)"
6281096610,6281096609,0,"LINESTRING (-2.579767 51.458623, -2.5793 51.458572)"
6281096609,6281096610,0,"LINESTRING (-2.5793 51.458572, -2.579767 51.458623)"
6281096609,12989585399,0,"LINESTRING (-2.5793 51.458572, -2.579266 51.458553)"
6281096609,6407359799,0,"LINESTRING (-2.5793 51.458572, -2.579519 51.458699, -2.579584 51.458715, -2.579618 51.458736)"
6283115512,6283115514,0,"LINESTRING (-2.579346 51.459021, -2.579278 51.458984)"
6058526630,117677958,0,"LINESTRING (-2.578999 51.460083, -2.578997 51.460069, -2.578996 51.460062, -2.578993 51.460053, -2.578988 51.460045, -2.578982 51.460037, -2.578973 51.460026, -2.578963 51.460009, -2.578951 51.45997)"
117677976,5834330502,0,"LINESTRING (-2.580739 51.457977, -2.580805 51.457983, -2.580866 51.458006, -2.580923 51.458037)"
117677976,1280813728,0,"LINESTRING (-2.580739 51.457977, -2.580681 51.457984, -2.580619 51.458018, -2.58039 51.458187)"
117677976,5834330531,0,"LINESTRING (-2.580739 51.457977, -2.580732 51.457947, -2.580727 51.457937, -2.58072 51.457929, -2.58071 51.457919, -2.580693 51.457908, -2.580496 51.457801, -2.580485 51.457796, -2.580472 51.457791, -2.580457 51.457789, -2.580444 51.457789, -2.58043 51.457792, -2.580419 51.457796, -2.580411 51.457802, -2.579999 51.458097, -2.579988 51.458104, -2.579979 51.458108, -2.579969 51.45811, -2.579942 51.458114)"
5834330502,1280813726,0,"LINESTRING (-2.580923 51.458037, -2.581352 51.458272)"
5834330502,117677976,0,"LINESTRING (-2.580923 51.458037, -2.580866 51.458006, -2.580805 51.457983, -2.580739 51.457977)"
5834330502,6281096660,0,"LINESTRING (-2.580923 51.458037, -2.581045 51.45795, -2.581074 51.457929, -2.581084 51.457922, -2.581149 51.457909, -2.581269 51.457825, -2.581336 51.45782, -2.581388 51.457782, -2.581402 51.457773, -2.58142 51.457765, -2.581439 51.457761, -2.581459 51.45776, -2.581476 51.457761, -2.581492 51.457764, -2.581504 51.457769, -2.581764 51.45791)"
1280813728,5834330523,0,"LINESTRING (-2.58039 51.458187, -2.580322 51.458236)"
1280813728,117677976,0,"LINESTRING (-2.58039 51.458187, -2.580619 51.458018, -2.580681 51.457984, -2.580739 51.457977)"
1280813728,1280813726,0,"LINESTRING (-2.58039 51.458187, -2.580513 51.458206, -2.580527 51.458208, -2.580541 51.458209, -2.580588 51.458203, -2.580608 51.458204, -2.580626 51.45821, -2.580658 51.458223, -2.580683 51.458228, -2.58071 51.45823, -2.58089 51.458234, -2.581107 51.458246, -2.581352 51.458272)"
5834330531,5834330523,0,"LINESTRING (-2.579942 51.458114, -2.580071 51.458164, -2.580253 51.458233, -2.580322 51.458236)"
5834330531,12989585399,0,"LINESTRING (-2.579942 51.458114, -2.579934 51.458114, -2.579925 51.458116, -2.579917 51.458119, -2.579909 51.458124, -2.579266 51.458553)"
5834330531,117677976,0,"LINESTRING (-2.579942 51.458114, -2.579969 51.45811, -2.579979 51.458108, -2.579988 51.458104, -2.579999 51.458097, -2.580411 51.457802, -2.580419 51.457796, -2.58043 51.457792, -2.580444 51.457789, -2.580457 51.457789, -2.580472 51.457791, -2.580485 51.457796, -2.580496 51.457801, -2.580693 51.457908, -2.58071 51.457919, -2.58072 51.457929, -2.580727 51.457937, -2.580732 51.457947, -2.580739 51.457977)"
1280813726,5834330502,0,"LINESTRING (-2.581352 51.458272, -2.580923 51.458037)"
1280813726,117677989,0,"LINESTRING (-2.581352 51.458272, -2.581392 51.458295)"
1280813726,1280813728,0,"LINESTRING (-2.581352 51.458272, -2.581107 51.458246, -2.58089 51.458234, -2.58071 51.45823, -2.580683 51.458228, -2.580658 51.458223, -2.580626 51.45821, -2.580608 51.458204, -2.580588 51.458203, -2.580541 51.458209, -2.580527 51.458208, -2.580513 51.458206, -2.58039 51.458187)"
6281096660,5834330512,0,"LINESTRING (-2.581764 51.45791, -2.581852 51.457958)"
6281096660,5834330502,0,"LINESTRING (-2.581764 51.45791, -2.581504 51.457769, -2.581492 51.457764, -2.581476 51.457761, -2.581459 51.45776, -2.581439 51.457761, -2.58142 51.457765, -2.581402 51.457773, -2.581388 51.457782, -2.581336 51.45782, -2.581269 51.457825, -2.581149 51.457909, -2.581084 51.457922, -2.581074 51.457929, -2.581045 51.45795, -2.580923 51.458037)"
6281096660,6281096653,0,"LINESTRING (-2.581764 51.45791, -2.581824 51.457868, -2.581829 51.457863, -2.581834 51.457854, -2.581835 51.457842, -2.581833 51.457837, -2.581823 51.457829, -2.581813 51.457824)"
5834330523,6281096610,0,"LINESTRING (-2.580322 51.458236, -2.579767 51.458623)"
5834330523,1280813728,0,"LINESTRING (-2.580322 51.458236, -2.58039 51.458187)"
5834330523,5834330531,0,"LINESTRING (-2.580322 51.458236, -2.580253 51.458233, -2.580071 51.458164, -2.579942 51.458114)"
117677989,1280813726,0,"LINESTRING (-2.581392 51.458295, -2.581352 51.458272)"
117677989,12750591314,0,"LINESTRING (-2.581392 51.458295, -2.581298 51.458362, -2.581213 51.458417)"
117677989,5834330512,0,"LINESTRING (-2.581392 51.458295, -2.581459 51.458245, -2.581852 51.457958)"
5834330512,6281096660,0,"LINESTRING (-2.581852 51.457958, -2.581764 51.45791)"
5834330512,117677996,0,"LINESTRING (-2.581852 51.457958, -2.582018 51.457837, -2.582119 51.457762)"
5834330512,117677989,0,"LINESTRING (-2.581852 51.457958, -2.581459 51.458245, -2.581392 51.458295)"
12750591315,12750591314,0,"LINESTRING (-2.581262 51.458443, -2.581213 51.458417)"
117677996,537157926,0,"LINESTRING (-2.582119 51.457762, -2.581379 51.457498)"
117677996,1280813702,0,"LINESTRING (-2.582119 51.457762, -2.582387 51.457857, -2.582424 51.457868, -2.582452 51.457868, -2.582494 51.457842, -2.58268 51.457692)"
117677996,5834330512,0,"LINESTRING (-2.582119 51.457762, -2.582018 51.457837, -2.581852 51.457958)"
537157926,117677996,0,"LINESTRING (-2.581379 51.457498, -2.582119 51.457762)"
537157926,117678004,0,"LINESTRING (-2.581379 51.457498, -2.581619 51.4573)"
537157926,1500366483,0,"LINESTRING (-2.581379 51.457498, -2.580717 51.457243)"
1280813702,117678000,0,"LINESTRING (-2.58268 51.457692, -2.58282 51.45756)"
1280813702,117677996,0,"LINESTRING (-2.58268 51.457692, -2.582494 51.457842, -2.582452 51.457868, -2.582424 51.457868, -2.582387 51.457857, -2.582119 51.457762)"
1280813702,5834930843,0,"LINESTRING (-2.58268 51.457692, -2.582696 51.457693, -2.582798 51.457698, -2.583014 51.457731)"
117678004,117678013,0,"LINESTRING (-2.581619 51.4573, -2.580958 51.457205)"
117678004,1280267499,0,"LINESTRING (-2.581619 51.4573, -2.582431 51.457454)"
117678004,537157926,0,"LINESTRING (-2.581619 51.4573, -2.581379 51.457498)"
117678004,537157945,0,"LINESTRING (-2.581619 51.4573, -2.581676 51.457248, -2.582075 51.456976, -2.582116 51.456938)"
117678000,1280267499,0,"LINESTRING (-2.58282 51.45756, -2.582431 51.457454)"
117678000,1280813702,0,"LINESTRING (-2.58282 51.45756, -2.58268 51.457692)"
117678000,13176630418,0,"LINESTRING (-2.58282 51.45756, -2.583114 51.457635)"
5834930843,13176630418,0,"LINESTRING (-2.583014 51.457731, -2.583114 51.457635)"
5834930843,1280813702,0,"LINESTRING (-2.583014 51.457731, -2.582798 51.457698, -2.582696 51.457693, -2.58268 51.457692)"
5834930843,5919438953,0,"LINESTRING (-2.583014 51.457731, -2.583116 51.457823, -2.583061 51.45795, -2.583234 51.457914)"
1280267499,117678004,0,"LINESTRING (-2.582431 51.457454, -2.581619 51.4573)"
1280267499,117678000,0,"LINESTRING (-2.582431 51.457454, -2.58282 51.45756)"
1280267499,1280267492,0,"LINESTRING (-2.582431 51.457454, -2.58245 51.457432, -2.582469 51.457416, -2.582481 51.457406, -2.582498 51.457398, -2.58251 51.457394, -2.582539 51.457389, -2.582603 51.45738, -2.582684 51.457375, -2.582751 51.457378, -2.582787 51.457376, -2.582824 51.457371, -2.582855 51.457362, -2.582892 51.457332)"
13176630418,5834930843,0,"LINESTRING (-2.583114 51.457635, -2.583014 51.457731)"
13176630418,117678000,0,"LINESTRING (-2.583114 51.457635, -2.58282 51.45756)"
13176630418,1280267492,0,"LINESTRING (-2.583114 51.457635, -2.583147 51.457601, -2.583168 51.457562, -2.583098 51.457479, -2.58301 51.457398, -2.582948 51.457364, -2.582892 51.457332)"
13176630418,2045184012,0,"LINESTRING (-2.583114 51.457635, -2.583137 51.45764, -2.583365 51.457707)"
1280267492,5834930803,0,"LINESTRING (-2.582892 51.457332, -2.582835 51.457306, -2.582812 51.457286, -2.582801 51.457263, -2.582779 51.457234, -2.582768 51.457212, -2.582767 51.457186, -2.582766 51.457164, -2.582769 51.457144, -2.58277 51.457121, -2.58277 51.457082, -2.582762 51.457053, -2.582754 51.457024, -2.582736 51.456993, -2.582716 51.45696, -2.582686 51.456926, -2.582672 51.456915)"
1280267492,13176630418,0,"LINESTRING (-2.582892 51.457332, -2.582948 51.457364, -2.58301 51.457398, -2.583098 51.457479, -2.583168 51.457562, -2.583147 51.457601, -2.583114 51.457635)"
1280267492,1280267499,0,"LINESTRING (-2.582892 51.457332, -2.582855 51.457362, -2.582824 51.457371, -2.582787 51.457376, -2.582751 51.457378, -2.582684 51.457375, -2.582603 51.45738, -2.582539 51.457389, -2.58251 51.457394, -2.582498 51.457398, -2.582481 51.457406, -2.582469 51.457416, -2.58245 51.457432, -2.582431 51.457454)"
1280267492,2519732440,0,"LINESTRING (-2.582892 51.457332, -2.582975 51.457239, -2.582992 51.457222, -2.583025 51.457202, -2.583082 51.457187)"
2045184012,5919438953,0,"LINESTRING (-2.583365 51.457707, -2.583234 51.457914)"
2045184012,5448085793,0,"LINESTRING (-2.583365 51.457707, -2.583659 51.457792)"
2045184012,13176630418,0,"LINESTRING (-2.583365 51.457707, -2.583137 51.45764, -2.583114 51.457635)"
117678013,117678004,0,"LINESTRING (-2.580958 51.457205, -2.581619 51.4573)"
117678013,1280267501,0,"LINESTRING (-2.580958 51.457205, -2.581066 51.457172)"
117678013,1500366483,0,"LINESTRING (-2.580958 51.457205, -2.580717 51.457243)"
537157945,5834930818,0,"LINESTRING (-2.582116 51.456938, -2.582151 51.456928, -2.582409 51.456859, -2.582466 51.456845, -2.582524 51.456831)"
537157945,117678004,0,"LINESTRING (-2.582116 51.456938, -2.582075 51.456976, -2.581676 51.457248, -2.581619 51.4573)"
537157945,537157950,0,"LINESTRING (-2.582116 51.456938, -2.582054 51.45695, -2.582046 51.456951, -2.581512 51.457052)"
1280267501,117678013,0,"LINESTRING (-2.581066 51.457172, -2.580958 51.457205)"
1280267501,537157950,0,"LINESTRING (-2.581066 51.457172, -2.581512 51.457052)"
1280267501,12461273922,0,"LINESTRING (-2.581066 51.457172, -2.580955 51.457146, -2.580868 51.457164, -2.580829 51.457168, -2.580792 51.457168, -2.580752 51.457163, -2.580721 51.457156, -2.580695 51.457145, -2.580666 51.457124, -2.580634 51.457096)"
5834930818,537141811,0,"LINESTRING (-2.582524 51.456831, -2.583165 51.456702)"
5834930818,537157945,0,"LINESTRING (-2.582524 51.456831, -2.582466 51.456845, -2.582409 51.456859, -2.582151 51.456928, -2.582116 51.456938)"
5834930818,5834930803,0,"LINESTRING (-2.582524 51.456831, -2.582564 51.45685, -2.582602 51.456872, -2.582655 51.456903, -2.582672 51.456915)"
537157950,1280267501,0,"LINESTRING (-2.581512 51.457052, -2.581066 51.457172)"
537157950,537157945,0,"LINESTRING (-2.581512 51.457052, -2.582046 51.456951, -2.582054 51.45695, -2.582116 51.456938)"
12461273922,8942202643,0,"LINESTRING (-2.580634 51.457096, -2.580462 51.456938)"
12461273922,1280267501,0,"LINESTRING (-2.580634 51.457096, -2.580666 51.457124, -2.580695 51.457145, -2.580721 51.457156, -2.580752 51.457163, -2.580792 51.457168, -2.580829 51.457168, -2.580868 51.457164, -2.580955 51.457146, -2.581066 51.457172)"
12461273922,12461273917,0,"LINESTRING (-2.580634 51.457096, -2.580582 51.457116, -2.580561 51.457135, -2.580494 51.457224, -2.580502 51.457236, -2.580507 51.457243, -2.580521 51.457262)"
117678036,2533775206,0,"LINESTRING (-2.582566 51.458288, -2.582947 51.458248)"
2533775206,5834930877,0,"LINESTRING (-2.582947 51.458248, -2.583201 51.457954)"
2533775206,117678036,0,"LINESTRING (-2.582947 51.458248, -2.582566 51.458288)"
2533775206,5919438954,0,"LINESTRING (-2.582947 51.458248, -2.582941 51.458374)"
5834930877,2533775206,0,"LINESTRING (-2.583201 51.457954, -2.582947 51.458248)"
5834930877,5919438953,0,"LINESTRING (-2.583201 51.457954, -2.583234 51.457914)"
5834930877,5834930878,0,"LINESTRING (-2.583201 51.457954, -2.583317 51.457986)"
5919438954,2533775206,0,"LINESTRING (-2.582941 51.458374, -2.582947 51.458248)"
5919438954,5061067470,0,"LINESTRING (-2.582941 51.458374, -2.582777 51.458449, -2.582697 51.45849, -2.582603 51.458441)"
5919438954,1280821651,0,"LINESTRING (-2.582941 51.458374, -2.58297 51.458407, -2.583169 51.458614)"
117678038,5834930881,0,"LINESTRING (-2.581703 51.458736, -2.581683 51.458753)"
117678038,6258642284,0,"LINESTRING (-2.581703 51.458736, -2.581993 51.458564)"
117678038,6258646185,0,"LINESTRING (-2.581703 51.458736, -2.581536 51.458646)"
5834930881,11776527150,0,"LINESTRING (-2.581683 51.458753, -2.581674 51.458761)"
5834930881,117678038,0,"LINESTRING (-2.581683 51.458753, -2.581703 51.458736)"
5834930881,5834930880,0,"LINESTRING (-2.581683 51.458753, -2.581864 51.458874)"
6258642284,117678038,0,"LINESTRING (-2.581993 51.458564, -2.581703 51.458736)"
6258642284,5061067239,0,"LINESTRING (-2.581993 51.458564, -2.582047 51.458532)"
6258642284,6258642280,0,"LINESTRING (-2.581993 51.458564, -2.58191 51.458518, -2.581869 51.458495)"
6258646185,6258642278,0,"LINESTRING (-2.581536 51.458646, -2.581788 51.458469)"
6258646185,117678038,0,"LINESTRING (-2.581536 51.458646, -2.581703 51.458736)"
6258646185,6258646186,0,"LINESTRING (-2.581536 51.458646, -2.581393 51.458567, -2.581274 51.458652)"
11776527150,5834930881,0,"LINESTRING (-2.581674 51.458761, -2.581683 51.458753)"
11776527150,117678043,0,"LINESTRING (-2.581674 51.458761, -2.581662 51.458771, -2.581478 51.45893, -2.581465 51.458942)"
11776527150,11776527151,0,"LINESTRING (-2.581674 51.458761, -2.58154 51.458692, -2.581439 51.458641)"
5834930880,5061066696,0,"LINESTRING (-2.581864 51.458874, -2.58224 51.458666)"
5834930880,1280821715,0,"LINESTRING (-2.581864 51.458874, -2.581636 51.459031)"
5834930880,5834930881,0,"LINESTRING (-2.581864 51.458874, -2.581683 51.458753)"
5061067239,6258642284,0,"LINESTRING (-2.582047 51.458532, -2.581993 51.458564)"
5061067239,5061066696,0,"LINESTRING (-2.582047 51.458532, -2.58224 51.458666)"
5061067239,5061067317,0,"LINESTRING (-2.582047 51.458532, -2.582083 51.458517, -2.582405 51.458372, -2.582429 51.458358)"
6258642280,6258642278,0,"LINESTRING (-2.581869 51.458495, -2.581863 51.458491, -2.581853 51.458486, -2.581804 51.458458, -2.581788 51.458469)"
6258642280,6258642278,1,"LINESTRING (-2.581869 51.458495, -2.581854 51.458506, -2.581788 51.458469)"
6258642280,6258642284,0,"LINESTRING (-2.581869 51.458495, -2.58191 51.458518, -2.581993 51.458564)"
6258642278,6258646185,0,"LINESTRING (-2.581788 51.458469, -2.581536 51.458646)"
6258642278,6258642280,0,"LINESTRING (-2.581788 51.458469, -2.581854 51.458506, -2.581869 51.458495)"
6258642278,6258642280,1,"LINESTRING (-2.581788 51.458469, -2.581804 51.458458, -2.581853 51.458486, -2.581863 51.458491, -2.581869 51.458495)"
6258646186,6258646185,0,"LINESTRING (-2.581274 51.458652, -2.581393 51.458567, -2.581536 51.458646)"
117678043,5834930882,0,"LINESTRING (-2.581465 51.458942, -2.581317 51.45909)"
117678043,1280821715,0,"LINESTRING (-2.581465 51.458942, -2.581636 51.459031)"
117678043,11776527150,0,"LINESTRING (-2.581465 51.458942, -2.581478 51.45893, -2.581662 51.458771, -2.581674 51.458761)"
1280821715,5834930880,0,"LINESTRING (-2.581636 51.459031, -2.581864 51.458874)"
1280821715,1280821716,0,"LINESTRING (-2.581636 51.459031, -2.581487 51.459154)"
1280821715,117678043,0,"LINESTRING (-2.581636 51.459031, -2.581465 51.458942)"
1280821716,1280821715,0,"LINESTRING (-2.581487 51.459154, -2.581636 51.459031)"
1280821716,5834930883,0,"LINESTRING (-2.581487 51.459154, -2.581335 51.459343)"
1280821716,5834930882,0,"LINESTRING (-2.581487 51.459154, -2.581317 51.45909)"
6281096613,5834930882,0,"LINESTRING (-2.581151 51.459024, -2.581174 51.459035, -2.581271 51.459072, -2.581317 51.45909)"
11776527151,11776527150,0,"LINESTRING (-2.581439 51.458641, -2.58154 51.458692, -2.581674 51.458761)"
117678074,117678111,0,"LINESTRING (-2.579965 51.460272, -2.580915 51.460851)"
117678074,1282175589,0,"LINESTRING (-2.579965 51.460272, -2.579855 51.460315, -2.579773 51.460355, -2.579717 51.460392, -2.579662 51.460433, -2.579612 51.460472, -2.579532 51.46055, -2.579471 51.460618, -2.579452 51.460638, -2.579418 51.460689, -2.579392 51.460733, -2.579374 51.460775, -2.579364 51.460822, -2.579357 51.46088, -2.579356 51.460986, -2.579345 51.461151, -2.579339 51.461192, -2.579327 51.461236, -2.57931 51.461278, -2.579289 51.461322, -2.579246 51.461394, -2.579191 51.46147, -2.579143 51.461528, -2.579038 51.461641, -2.578972 51.461698)"
117678074,5425642850,0,"LINESTRING (-2.579965 51.460272, -2.580313 51.460158, -2.580408 51.460123)"
117678111,1282009243,0,"LINESTRING (-2.580915 51.460851, -2.579938 51.461419)"
117678111,117678115,0,"LINESTRING (-2.580915 51.460851, -2.58116 51.460713)"
117678111,117678074,0,"LINESTRING (-2.580915 51.460851, -2.579965 51.460272)"
1282175589,3401014365,0,"LINESTRING (-2.578972 51.461698, -2.578857 51.46177)"
1282175589,117678074,0,"LINESTRING (-2.578972 51.461698, -2.579038 51.461641, -2.579143 51.461528, -2.579191 51.46147, -2.579246 51.461394, -2.579289 51.461322, -2.57931 51.461278, -2.579327 51.461236, -2.579339 51.461192, -2.579345 51.461151, -2.579356 51.460986, -2.579357 51.46088, -2.579364 51.460822, -2.579374 51.460775, -2.579392 51.460733, -2.579418 51.460689, -2.579452 51.460638, -2.579471 51.460618, -2.579532 51.46055, -2.579612 51.460472, -2.579662 51.460433, -2.579717 51.460392, -2.579773 51.460355, -2.579855 51.460315, -2.579965 51.460272)"
1282175589,5832538474,0,"LINESTRING (-2.578972 51.461698, -2.579047 51.461766, -2.579373 51.461921)"
5425642850,117678074,0,"LINESTRING (-2.580408 51.460123, -2.580313 51.460158, -2.579965 51.460272)"
5425642850,5832845874,0,"LINESTRING (-2.580408 51.460123, -2.580541 51.46007, -2.580609 51.46004)"
5425642850,6403206657,0,"LINESTRING (-2.580408 51.460123, -2.580465 51.460174, -2.58051 51.460215, -2.580538 51.46023)"
1282009243,117678111,0,"LINESTRING (-2.579938 51.461419, -2.580915 51.460851)"
1282009243,1282009249,0,"LINESTRING (-2.579938 51.461419, -2.579901 51.461441, -2.579863 51.461484, -2.579797 51.46155)"
1282009243,5832538474,0,"LINESTRING (-2.579938 51.461419, -2.580046 51.461508, -2.580043 51.461537, -2.579965 51.461635, -2.579522 51.461992, -2.579373 51.461921)"
117678115,117678111,0,"LINESTRING (-2.58116 51.460713, -2.580915 51.460851)"
117678115,5832845881,0,"LINESTRING (-2.58116 51.460713, -2.581201 51.460721, -2.581616 51.46048)"
117678115,5832845865,0,"LINESTRING (-2.58116 51.460713, -2.581157 51.460676, -2.581252 51.460615, -2.581189 51.460578)"
3401014365,1282175589,0,"LINESTRING (-2.578857 51.46177, -2.578972 51.461698)"
5832538474,5832538475,0,"LINESTRING (-2.579373 51.461921, -2.578884 51.46226)"
5832538474,1282009243,0,"LINESTRING (-2.579373 51.461921, -2.579522 51.461992, -2.579965 51.461635, -2.580043 51.461537, -2.580046 51.461508, -2.579938 51.461419)"
5832538474,1282175589,0,"LINESTRING (-2.579373 51.461921, -2.579047 51.461766, -2.578972 51.461698)"
6403206657,6403206658,0,"LINESTRING (-2.580538 51.46023, -2.580791 51.460366)"
6403206657,6403206658,1,"LINESTRING (-2.580538 51.46023, -2.58032 51.460311, -2.580632 51.46048, -2.580791 51.460366)"
6403206657,5425642850,0,"LINESTRING (-2.580538 51.46023, -2.58051 51.460215, -2.580465 51.460174, -2.580408 51.460123)"
1282009249,1282009249,0,"LINESTRING (-2.579797 51.46155, -2.579498 51.461427, -2.579389 51.461532, -2.579674 51.461659, -2.579797 51.46155)"
1282009249,1282009249,1,"LINESTRING (-2.579797 51.46155, -2.579674 51.461659, -2.579389 51.461532, -2.579498 51.461427, -2.579797 51.46155)"
1282009249,1282009243,0,"LINESTRING (-2.579797 51.46155, -2.579863 51.461484, -2.579901 51.461441, -2.579938 51.461419)"
5832845865,5832845867,0,"LINESTRING (-2.581189 51.460578, -2.580989 51.460472)"
5832845865,5832845867,1,"LINESTRING (-2.581189 51.460578, -2.58144 51.460469, -2.581205 51.46033, -2.580989 51.460472)"
5832845865,117678115,0,"LINESTRING (-2.581189 51.460578, -2.581252 51.460615, -2.581157 51.460676, -2.58116 51.460713)"
5832845867,6403206658,0,"LINESTRING (-2.580989 51.460472, -2.580791 51.460366)"
5832845867,5832845865,0,"LINESTRING (-2.580989 51.460472, -2.581189 51.460578)"
5832845867,5832845865,1,"LINESTRING (-2.580989 51.460472, -2.581205 51.46033, -2.58144 51.460469, -2.581189 51.460578)"
836815177,835468048,0,"LINESTRING (-2.586776 51.465768, -2.586727 51.465621, -2.586703 51.465542, -2.586638 51.465479, -2.586554 51.465432, -2.586461 51.465404, -2.586368 51.465332, -2.58634 51.46525)"
247834447,9809981557,0,"LINESTRING (-2.590491 51.458303, -2.590475 51.458308)"
247834447,9809981567,0,"LINESTRING (-2.590491 51.458303, -2.59055 51.458282)"
247834447,2268865236,0,"LINESTRING (-2.590491 51.458303, -2.590432 51.458234, -2.590408 51.458206)"
9809981557,247834447,0,"LINESTRING (-2.590475 51.458308, -2.590491 51.458303)"
9809981557,9809981574,0,"LINESTRING (-2.590475 51.458308, -2.590788 51.458706)"
9809981557,5919449223,0,"LINESTRING (-2.590475 51.458308, -2.590134 51.458427, -2.590024 51.458465, -2.58995 51.458493, -2.589748 51.458564)"
9809981567,247834447,0,"LINESTRING (-2.59055 51.458282, -2.590491 51.458303)"
9809981567,1382113262,0,"LINESTRING (-2.59055 51.458282, -2.590624 51.458257)"
9809981567,1382252976,0,"LINESTRING (-2.59055 51.458282, -2.590603 51.458357, -2.590645 51.458419, -2.590623 51.458425, -2.590613 51.458429, -2.590757 51.458612, -2.590877 51.458668, -2.590852 51.458696, -2.591134 51.45882)"
2268865236,247834447,0,"LINESTRING (-2.590408 51.458206, -2.590432 51.458234, -2.590491 51.458303)"
9809981574,9809981557,0,"LINESTRING (-2.590788 51.458706, -2.590475 51.458308)"
5919449223,993186001,0,"LINESTRING (-2.589748 51.458564, -2.589133 51.458775, -2.589061 51.4588, -2.588985 51.45881)"
5919449223,9809981557,0,"LINESTRING (-2.589748 51.458564, -2.58995 51.458493, -2.590024 51.458465, -2.590134 51.458427, -2.590475 51.458308)"
5919449223,11786838687,0,"LINESTRING (-2.589748 51.458564, -2.589685 51.458497, -2.58953 51.458326, -2.589204 51.45795, -2.589083 51.457696)"
1382113262,9809981567,0,"LINESTRING (-2.590624 51.458257, -2.59055 51.458282)"
