edge_id,from_node,to_node,key,length,travel_time,safety_score,speed_score,greenery_score,weight
1427,12595689538,4661094416,0,21.743265857996235,2.219958606049268,0.16000000000000003,0.45,0.004999999999999999,13.372108502667684
1428,12595689538,12595689528,0,7.467299679263429,0.762401393387436,0.16000000000000003,0.45,0.004999999999999999,4.592389302747009
1429,5919449209,5919449215,0,22.69111526223134,2.3167327730908105,0.04000000000000001,0.55,0.09,15.42995837831731
1430,5919449209,5822644363,0,49.76558635530472,5.081000362874093,0.04000000000000001,0.45,0.004999999999999999,24.633965245875835
1431,5919449209,5919449207,0,49.62359201543493,5.066502929100211,0.04000000000000001,0.55,0.09,33.74404257049576
1432,13410527024,13410527024,0,31.76500570454728,3.243164952567635,0.16000000000000003,0.45,0.004999999999999999,19.535478508296578
1433,13410527024,13410527024,1,31.765005704547285,3.243164952567636,0.16000000000000003,0.45,0.004999999999999999,19.53547850829658
1434,13410527024,13410527026,0,13.547607636550358,1.3831927715255536,0.16000000000000003,0.45,0.004999999999999999,8.33177869647847
1435,835468054,859323020,0,39.74387237114491,4.4452365732574135,0.16000000000000003,0.45,0.08000000000000002,27.42327193608999
1436,835468054,2433764735,0,20.109663778039124,2.2492074266761795,0.16000000000000003,0.45,0.08000000000000002,13.875668006846997
1437,835468054,859323097,0,21.228573826194733,2.3743542624399145,0.16000000000000003,0.45,0.08000000000000002,14.647715940074367
1438,859323020,835468054,0,39.74387237114491,4.4452365732574135,0.16000000000000003,0.45,0.08000000000000002,27.42327193608999
1439,859323020,2433764852,0,9.605518726881241,0.980710722233359,0.16000000000000003,0.45,0.004999999999999999,5.907394017031963
1440,859323020,2433764623,0,29.54155659597386,3.304137216048377,0.16000000000000003,0.45,0.08000000000000002,20.383674051221963
