u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,distance,lighting,greenery,pollution,surface_quality
84915956,84915961,0,10245018,pedestrian,,,Brook Green Terrace,False,False,67.03045712803862,32.1868,7.497161745216644,"LINESTRING (-3.5236979 50.7299004, -3.5231963 50.7298392, -3.5227591 50.7298002)",no,asphalt,,,,,,,,67.03045712803862,0.8,0.4,0.3,0.9
2752524222,431231592,0,221601916,residential,2,,Well Street,False,False,35.96397719013724,32.717351648351645,3.957237103908959,"LINESTRING (-3.5229258 50.7295192, -3.5231821 50.7292394)",yes,asphalt,,,,,,,,35.96397719013724,0.2,0.6,0.4,0.9
2752524222,84915449,0,10244913,pedestrian,,,Clarence Place,False,True,68.11115533417872,32.1868,7.618034697548169,"LINESTRING (-3.5229258 50.7295192, -3.5230206 50.7295434, -3.5232211 50.729607, -3.5238186 50.7297543)",no,asphalt,,,,,,,,68.11115533417872,0.8,0.4,0.3,0.9
2752524222,84915961,0,221601916,residential,2,,Well Street,False,True,33.61288524941562,32.717351648351645,3.6985385675002442,"LINESTRING (-3.5229258 50.7295192, -3.522795 50.7296927, -3.5227752 50.7297374, -3.5227591 50.7298002)",no,asphalt,,,,,,,,33.61288524941562,0.8,0.6,0.4,0.9
41443389,6045807564,0,5582650,unclassified,,30 mph,Sidwell Street,False,True,38.43228927007648,48.2802,2.8656932111357314,"LINESTRING (-3.5210547 50.7288015, -3.5211791 50.7287238, -3.5213455 50.7286501, -3.52148 50.7285862)",no,asphalt,,,,,,,,38.43228927007648,0.8,0.4,0.3,0.9
41443389,292264559,0,655483767,secondary,,30 mph,,False,False,6.40714958453383,48.2802,0.477747368575975,"LINESTRING (-3.5210547 50.7288015, -3.5210448 50.7288296, -3.5210297 50.7288568)",no,asphalt,B3212,,,roundabout,,,,6.40714958453383,0.8,0.3,0.7,0.9
41443389,1011324887,0,655483770,secondary,,30 mph,,False,True,32.33496162757517,48.2802,2.4110476315191445,"LINESTRING (-3.5210547 50.7288015, -3.5210584 50.7287434, -3.5210405 50.7286863, -3.5210018 50.7286336, -3.5209445 50.7285881, -3.5208719 50.7285525)",no,asphalt,B3212,,,roundabout,,,,32.33496162757517,0.8,0.3,0.7,0.9
7813037155,2055156336,0,284202554,footway,,,,False,False,4.093395397049425,34.375197396878484,0.42868767440782996,"LINESTRING (-3.5194687 50.7291323, -3.5194966 50.7291646)",no,asphalt,,,,,,,,4.093395397049425,0.8,0.9,0.1,0.9
7813037155,7813037154,0,284202717,footway,,,,False,False,6.915157780529782,34.375197396878484,0.7242014561396475,"LINESTRING (-3.5194687 50.7291323, -3.5195451 50.7290932)",no,asphalt,,,,,,,,6.915157780529782,0.8,0.9,0.1,0.9
1014031525,1242470742,0,26645387,secondary,1,30 mph,Blackboy Road,False,False,13.874920998518812,48.2802,1.0345797157979404,"LINESTRING (-3.5196014 50.729195, -3.5194353 50.7292622)",no,asphalt,B3212,,,,,,,13.874920998518812,0.8,0.3,0.7,0.9
1014031525,1011319044,0,26645387,secondary,1,30 mph,Blackboy Road,False,True,27.203503665185522,48.2802,2.0284218622679253,"LINESTRING (-3.5196014 50.729195, -3.5197585 50.7291322, -3.5199199 50.7290567)",no,asphalt,B3212,,,,,,,27.203503665185522,0.8,0.3,0.7,0.9
1014031525,388337704,0,284202554,footway,,,,False,False,13.52111369958289,34.375197396878484,1.4160212305549855,"LINESTRING (-3.5196014 50.729195, -3.5196309 50.7292349, -3.5197436 50.7292653)",no,asphalt,,,,,,,,13.52111369958289,0.8,0.9,0.1,0.9
1014031525,2055156336,0,284202554,footway,,,,False,True,11.28298497953389,34.375197396878484,1.1816294596757857,"LINESTRING (-3.5196014 50.729195, -3.5195826 50.7291721, -3.5195276 50.7291934, -3.5194966 50.7291646)",no,asphalt,,,,,,,,11.28298497953389,0.8,0.9,0.1,0.9
1011319044,388337704,0,8695090,service,,,,False,False,33.06473393006422,32.1868,3.6981943575699106,"LINESTRING (-3.5199199 50.7290567, -3.5199597 50.7291371, -3.5199616 50.7291913, -3.5199124 50.7292216, -3.5197436 50.7292653)",no,asphalt,,,,,,,,33.06473393006422,0.8,0.4,0.3,0.9
1011319044,1014031525,0,26645387,secondary,1,30 mph,Blackboy Road,False,False,27.203503665185522,48.2802,2.0284218622679253,"LINESTRING (-3.5199199 50.7290567, -3.5197585 50.7291322, -3.5196014 50.729195)",no,asphalt,B3212,,,,,,,27.203503665185522,0.8,0.3,0.7,0.9
1011319044,41440872,0,26645387,secondary,1,30 mph,Blackboy Road,False,True,40.01958320196948,48.2802,2.9840493520550893,"LINESTRING (-3.5199199 50.7290567, -3.5200745 50.7289854, -3.520194 50.7289639, -3.5203065 50.7289518, -3.5204448 50.7289603)",yes,asphalt,B3212,,,,,,,40.01958320196948,0.2,0.3,0.7,0.9
292265099,388337702,0,26645399,residential,1,30 mph,Old Tiverton Road,False,True,17.512956559053297,48.2802,1.3058488492713756,"LINESTRING (-3.5205736 50.7289991, -3.5206183 50.7290376, -3.5206293 50.7290579, -3.5206345 50.7290819, -3.520634 50.7291053, -3.5206315 50.7291459)",yes,asphalt,,,,,,,,17.512956559053297,0.2,0.6,0.4,0.9
292265099,41441797,0,655483759,secondary,,30 mph,,False,True,20.211264344718884,48.2802,1.5070474364436763,"LINESTRING (-3.5205736 50.7289991, -3.5206684 50.7290073, -3.5207635 50.7290005, -3.5208531 50.7289791)",yes,asphalt,B3212,,,roundabout,,,,20.211264344718884,0.2,0.3,0.7,0.9
292265099,41440872,0,655483779,secondary,,30 mph,,False,False,10.083658489523298,48.2802,0.7518852565292578,"LINESTRING (-3.5205736 50.7289991, -3.5205063 50.7289835, -3.5204448 50.7289603)",yes,asphalt,B3212,,,roundabout,,,,10.083658489523298,0.2,0.3,0.7,0.9
388337704,2715479432,0,8694735,footway,,,,False,True,7.715537112899269,34.375197396878484,0.8080225194273247,"LINESTRING (-3.5197436 50.7292653, -3.5198532 50.729264)",no,asphalt,,,,,,,,7.715537112899269,0.8,0.9,0.1,0.9
388337704,1242470742,0,8695090,service,,,,False,False,23.696070736710833,32.1868,2.6503366178731347,"LINESTRING (-3.5197436 50.7292653, -3.5195824 50.7292988, -3.5195302 50.7292982, -3.5194829 50.7292914, -3.5194353 50.7292622)",no,asphalt,,,,,,,,23.696070736710833,0.8,0.4,0.3,0.9
388337704,1011319044,0,8695090,service,,,,False,True,33.06473393006422,32.1868,3.6981943575699106,"LINESTRING (-3.5197436 50.7292653, -3.5199124 50.7292216, -3.5199616 50.7291913, -3.5199597 50.7291371, -3.5199199 50.7290567)",no,asphalt,,,,,,,,33.06473393006422,0.8,0.4,0.3,0.9
388337704,1014031525,0,284202554,footway,,,,False,True,13.52111369958289,34.375197396878484,1.4160212305549855,"LINESTRING (-3.5197436 50.7292653, -3.5196309 50.7292349, -3.5196014 50.729195)",no,asphalt,,,,,,,,13.52111369958289,0.8,0.9,0.1,0.9
388337702,2705265868,0,1153868572,residential,,20 mph,Old Tiverton Road,False,False,3.4739401902380247,32.1868,0.38855011013387136,"LINESTRING (-3.5206315 50.7291459, -3.5206019 50.7291709)",yes,paved,,,,,,,,3.4739401902380247,0.2,0.6,0.4,1.0
388337702,41441797,0,5582540,residential,1,30 mph,Old Tiverton Road,False,True,24.846661783705162,48.2802,1.8526845874983655,"LINESTRING (-3.5206315 50.7291459, -3.5207384 50.7290815, -3.5208015 50.7290401, -3.5208451 50.7290114, -3.5208531 50.7289791)",yes,asphalt,,,,,,,,24.846661783705162,0.2,0.6,0.4,0.9
388337702,292265099,0,26645399,residential,1,30 mph,Old Tiverton Road,False,False,17.5129565590533,48.2802,1.3058488492713758,"LINESTRING (-3.5206315 50.7291459, -3.520634 50.7291053, -3.5206345 50.7290819, -3.5206293 50.7290579, -3.5206183 50.7290376, -3.5205736 50.7289991)",yes,asphalt,,,,,,,,17.5129565590533,0.2,0.6,0.4,0.9
41441797,388337702,0,5582540,residential,1,30 mph,Old Tiverton Road,False,False,24.846661783705162,48.2802,1.8526845874983655,"LINESTRING (-3.5208531 50.7289791, -3.5208451 50.7290114, -3.5208015 50.7290401, -3.5207384 50.7290815, -3.5206315 50.7291459)",yes,asphalt,,,,,,,,24.846661783705162,0.2,0.6,0.4,0.9
41441797,292265099,0,655483759,secondary,,30 mph,,False,False,20.211264344718884,48.2802,1.5070474364436763,"LINESTRING (-3.5208531 50.7289791, -3.5207635 50.7290005, -3.5206684 50.7290073, -3.5205736 50.7289991)",yes,asphalt,B3212,,,roundabout,,,,20.211264344718884,0.2,0.3,0.7,0.9
41441797,292264559,0,655483762,secondary,,30 mph,,False,True,18.75322693871731,48.2802,1.3983292732710784,"LINESTRING (-3.5208531 50.7289791, -3.5209264 50.7289473, -3.5209863 50.7289059, -3.5210297 50.7288568)",yes,asphalt,B3212,,,roundabout,,,,18.75322693871731,0.2,0.3,0.7,0.9
292264559,7644003326,0,786413738,residential,,,James Owen Court,False,True,6.734659731294013,32.717351648351645,0.7410372114846875,"LINESTRING (-3.5210297 50.7288568, -3.5210974 50.7288996)",no,paved,,,,,,,,6.734659731294013,0.8,0.6,0.4,1.0
292264559,41441797,0,655483762,secondary,,30 mph,,False,False,18.75322693871731,48.2802,1.3983292732710784,"LINESTRING (-3.5210297 50.7288568, -3.5209863 50.7289059, -3.5209264 50.7289473, -3.5208531 50.7289791)",yes,asphalt,B3212,,,roundabout,,,,18.75322693871731,0.2,0.3,0.7,0.9
292264559,41443389,0,655483767,secondary,,30 mph,,False,True,6.40714958453383,48.2802,0.477747368575975,"LINESTRING (-3.5210297 50.7288568, -3.5210448 50.7288296, -3.5210547 50.7288015)",no,asphalt,B3212,,,roundabout,,,,6.40714958453383,0.8,0.3,0.7,0.9
2705265868,62151581,0,1153868572,residential,,20 mph,Old Tiverton Road,False,False,44.3503030358097,32.1868,4.960452450349676,"LINESTRING (-3.5206019 50.7291709, -3.5202373 50.7294962)",yes,paved,,,,,,,,44.3503030358097,0.2,0.6,0.4,1.0
2705265868,388337702,0,1153868572,residential,,20 mph,Old Tiverton Road,False,True,3.4739401902380247,32.1868,0.38855011013387136,"LINESTRING (-3.5206019 50.7291709, -3.5206315 50.7291459)",yes,paved,,,,,,,,3.4739401902380247,0.2,0.6,0.4,1.0
2705265868,7644003326,0,818514813,footway,,,,False,False,50.17646987972072,34.375197396878484,5.2548146700503775,"LINESTRING (-3.5206019 50.7291709, -3.5206715 50.7291959, -3.5208848 50.7290465, -3.5210974 50.7288996)",yes,paved,,,,,,,,50.17646987972072,0.2,0.9,0.1,1.0
2705265868,2715479432,0,818514813,footway,,,,False,True,60.43483365842024,34.375197396878484,6.329138961979295,"LINESTRING (-3.5206019 50.7291709, -3.5205176 50.7291055, -3.5204705 50.7290932, -3.5203507 50.7291314, -3.5199922 50.7292206, -3.5198532 50.729264)",yes,paved,,,,,,,,60.43483365842024,0.2,0.9,0.1,1.0
7644003326,292264559,0,786413738,residential,,,James Owen Court,False,False,6.734659731294013,32.717351648351645,0.7410372114846875,"LINESTRING (-3.5210974 50.7288996, -3.5210297 50.7288568)",no,paved,,,,,,,,6.734659731294013,0.8,0.6,0.4,1.0
7644003326,2651823518,0,"[786413738, 786413739, 259731780, 26645373]","['service', 'residential']",,,James Owen Court,False,True,92.4305397227568,32.1868,10.338087135158654,"LINESTRING (-3.5210974 50.7288996, -3.5211588 50.7289359, -3.5212127 50.7289772, -3.5214757 50.7291536, -3.5214827 50.7292006, -3.52148 50.7292329, -3.5216007 50.7293008, -3.5216999 50.7293161, -3.5219521 50.7291429)",no,paved,,,building_passage,,,,,92.4305397227568,0.8,0.4,0.3,1.0
7644003326,6045807564,0,"[1118124312, 818514813]",footway,,,,False,"[False, True]",50.03485734608011,34.375197396878484,5.239984060782298,"LINESTRING (-3.5210974 50.7288996, -3.5215433 50.7286199, -3.5215014 50.7285945, -3.52148 50.7285862)",no,paved,,,,,,,,50.03485734608011,0.8,0.9,0.1,1.0
7644003326,2705265868,0,818514813,footway,,,,False,True,50.17646987972072,34.375197396878484,5.2548146700503775,"LINESTRING (-3.5210974 50.7288996, -3.5208848 50.7290465, -3.5206715 50.7291959, -3.5206019 50.7291709)",yes,paved,,,,,,,,50.17646987972072,0.2,0.9,0.1,1.0
6045807564,41443389,0,5582650,unclassified,,30 mph,Sidwell Street,False,False,38.43228927007648,48.2802,2.8656932111357314,"LINESTRING (-3.52148 50.7285862, -3.5213455 50.7286501, -3.5211791 50.7287238, -3.5210547 50.7288015)",no,asphalt,,,,,,,,38.43228927007648,0.8,0.4,0.3,0.9
6045807564,292265711,0,5582650,unclassified,,30 mph,Sidwell Street,False,True,19.157453700880538,48.2802,1.428470332002973,"LINESTRING (-3.52148 50.7285862, -3.5215782 50.7285405, -3.521681 50.7284711)",no,asphalt,,,,,,,,19.157453700880538,0.8,0.4,0.3,0.9
6045807564,7644003326,0,"[1118124312, 818514813]",footway,,,,False,"[False, True]",50.03485734608011,34.375197396878484,5.239984060782298,"LINESTRING (-3.52148 50.7285862, -3.5215014 50.7285945, -3.5215433 50.7286199, -3.5210974 50.7288996)",no,paved,,,,,,,,50.03485734608011,0.8,0.9,0.1,1.0
6045807564,2715479537,0,1118124312,footway,,,,False,True,4.888212916073115,34.375197396878484,0.5119262674971926,"LINESTRING (-3.52148 50.7285862, -3.5214528 50.7285736, -3.521424 50.7285602)",no,asphalt,,,,,,,,4.888212916073115,0.8,0.9,0.1,0.9
292265711,6045807564,0,5582650,unclassified,,30 mph,Sidwell Street,False,False,19.157453700880538,48.2802,1.428470332002973,"LINESTRING (-3.521681 50.7284711, -3.5215782 50.7285405, -3.52148 50.7285862)",no,asphalt,,,,,,,,19.157453700880538,0.8,0.4,0.3,0.9
292265711,2715479537,0,26645460,unclassified,,30 mph,Sidwell Street,False,True,20.669853226811952,48.2802,1.5412419918832778,"LINESTRING (-3.521681 50.7284711, -3.5215292 50.7285168, -3.521424 50.7285602)",no,asphalt,,,,,,,,20.669853226811952,0.8,0.4,0.3,0.9
292265711,288334082,0,41914685,unclassified,2,20 mph,Sidwell Street,False,False,10.580263216835284,32.1868,1.183371679713641,"LINESTRING (-3.521681 50.7284711, -3.5217079 50.7284579, -3.521801 50.7284138)",no,asphalt,,,,,,,,10.580263216835284,0.8,0.4,0.3,0.9
62142185,54212215,0,27921190,unclassified,,20 mph,Musgrave Row,False,False,41.227991637065834,32.1868,4.611230998217811,"LINESTRING (-3.5304892 50.7246489, -3.5309546 50.7244238)",yes,asphalt,,6.1,,,,,,41.227991637065834,0.2,0.4,0.3,0.9
62142185,306495559,0,27921161,service,,,,False,False,15.86187440180413,32.1868,1.7741045349800189,"LINESTRING (-3.5304892 50.7246489, -3.5305228 50.7246769, -3.5306173 50.7247662)",no,asphalt,,,,,,,,15.86187440180413,0.8,0.4,0.3,0.9
62142185,2020242415,0,596076184,unclassified,,20 mph,Musgrave Row,False,True,43.94145543030346,32.1868,4.9147240343585725,"LINESTRING (-3.5304892 50.7246489, -3.5300789 50.7248211, -3.5300129 50.7248557, -3.5299769 50.7248741)",no,asphalt,,5.5,,,,,,43.94145543030346,0.8,0.4,0.3,0.9
62143010,8963647388,0,7036615,pedestrian,,,Gandy Street,False,True,10.879003605935743,32.1868,1.2167849236758137,"LINESTRING (-3.5313403 50.7246966, -3.5314306 50.724776)",yes,paving_stones,,,,,,,,10.879003605935743,0.2,0.4,0.3,1.1
62143010,54212215,0,7036615,pedestrian,,,Gandy Street,False,False,40.71361599972017,32.1868,4.553699578677987,"LINESTRING (-3.5313403 50.7246966, -3.531199 50.724594, -3.5310028 50.724459, -3.5309546 50.7244238)",yes,paving_stones,,,,,,,,40.71361599972017,0.2,0.4,0.3,1.1
62143010,62143009,0,"[1128306720, 8694117, 1020286806, 1020286807, 651578936]",footway,,,New Buildings,False,True,41.6029727173524,34.375197396878484,4.3569408505002185,"LINESTRING (-3.5313403 50.7246966, -3.5313184 50.7247086, -3.5313161 50.7247096, -3.5312487 50.7247455, -3.5312129 50.7247643, -3.531152 50.7248001, -3.5310929 50.7248401, -3.5310754 50.7248501, -3.5309954 50.7249046, -3.5309922 50.7249067, -3.530978 50.7249158, -3.5309367 50.7249658)",yes,paving_stones,,,building_passage,,,,,41.6029727173524,0.2,0.9,0.1,1.1
306495559,959306935,0,27921161,service,,,,False,False,48.40412001082174,32.1868,5.413860092924997,"LINESTRING (-3.5306173 50.7247662, -3.530453 50.7248476, -3.5301095 50.7249974, -3.5300601 50.7249738)",no,paving_stones,,,,,,,,48.40412001082174,0.8,0.4,0.3,1.1
306495559,62142185,0,27921161,service,,,,False,True,15.86187440180413,32.1868,1.7741045349800189,"LINESTRING (-3.5306173 50.7247662, -3.5305228 50.7246769, -3.5304892 50.7246489)",no,asphalt,,,,,,,,15.86187440180413,0.8,0.4,0.3,0.9
306495559,10315489210,0,"[1128306718, 1128306719]",service,,,,False,"[False, True]",21.342629866923286,32.1868,2.3871110989885245,"LINESTRING (-3.5306173 50.7247662, -3.5307076 50.7248071, -3.5308244 50.7249037)",no,asphalt,,,,,,parking_aisle,,21.342629866923286,0.8,0.4,0.3,0.9
8963647388,62143010,0,7036615,pedestrian,,,Gandy Street,False,False,10.879003605935743,32.1868,1.2167849236758137,"LINESTRING (-3.5314306 50.724776, -3.5313403 50.7246966)",yes,paving_stones,,,,,,,,10.879003605935743,0.2,0.4,0.3,1.1
8963647388,54212836,0,7036615,pedestrian,,,Gandy Street,False,True,33.87150359557748,32.1868,3.7884291990529952,"LINESTRING (-3.5314306 50.724776, -3.5314961 50.7248366, -3.5315711 50.7249119, -3.5317045 50.7250163, -3.5317124 50.7250224)",yes,paving_stones,,,,,,,,33.87150359557748,0.2,0.4,0.3,1.1
8963647388,62142577,0,"[1102252525, 651578933, 971180349, 971180350, 971180351]",footway,,,Queens Walk,False,False,41.7633642308889,34.375197396878484,4.373738119823938,"LINESTRING (-3.5314306 50.724776, -3.5314533 50.7247644, -3.531455 50.7247638, -3.5315097 50.7247343, -3.5315701 50.7246986, -3.5315883 50.7246802, -3.5317895 50.7245745, -3.53188 50.7245328)",yes,paving_stones,,,building_passage,,,,,41.7633642308889,0.2,0.9,0.1,1.1
62143009,62141562,0,8694023,footway,,,,False,False,48.31473535315955,34.375197396878484,5.059841410166528,"LINESTRING (-3.5309367 50.7249658, -3.5309786 50.7249983, -3.5310162 50.7250251, -3.5310403 50.7250616, -3.5311446 50.7250989, -3.531345 50.7251594, -3.5315035 50.7251687)",no,asphalt,,,,,,,,48.31473535315955,0.8,0.9,0.1,0.9
62143009,306496592,0,"[7981835, 651578938, 651578939, 8694023]",footway,,,,False,True,76.84236648641897,34.375197396878484,8.047445259942814,"LINESTRING (-3.5309367 50.7249658, -3.5308412 50.7249809, -3.5308195 50.7249647, -3.5306314 50.7248236, -3.5304727 50.7248987, -3.5301729 50.7250541, -3.5301173 50.7250787, -3.5301054 50.725084)",no,paving_stones,,,,,,,,76.84236648641897,0.8,0.9,0.1,1.1
62143009,62141060,0,8694247,footway,,,,False,True,46.76798976840144,34.375197396878484,4.8978558936663426,"LINESTRING (-3.5309367 50.7249658, -3.5309117 50.725053, -3.5309053 50.7250681, -3.530867 50.7251586, -3.5308122 50.725249, -3.5308485 50.7253727)",no,asphalt,,,,,,,,46.76798976840144,0.8,0.9,0.1,0.9
62143009,62143010,0,"[1128306720, 8694117, 1020286806, 1020286807, 651578936]",footway,,,New Buildings,False,False,41.60297271735241,34.375197396878484,4.356940850500219,"LINESTRING (-3.5309367 50.7249658, -3.530978 50.7249158, -3.5309922 50.7249067, -3.5309954 50.7249046, -3.5310754 50.7248501, -3.5310929 50.7248401, -3.531152 50.7248001, -3.5312129 50.7247643, -3.5312487 50.7247455, -3.5313161 50.7247096, -3.5313184 50.7247086, -3.5313403 50.7246966)",yes,paving_stones,,,building_passage,,,,,41.60297271735241,0.2,0.9,0.1,1.1
3805308258,59743605,0,"[8763673, 7981631]","['pedestrian', 'footway']",,,Market Arcade,False,"[False, True]",49.13070762134576,32.1868,5.495126804679085,"LINESTRING (-3.5322421 50.7241217, -3.5322348 50.7241357, -3.5317766 50.7243854, -3.5317204 50.7244119)",yes,paving_stones,,,,,,,,49.13070762134576,0.2,0.4,0.3,1.1
3805308258,62990033,0,8763673,footway,,,,False,True,27.325523340389793,34.375197396878484,2.861711102038243,"LINESTRING (-3.5322421 50.7241217, -3.5324685 50.7240175, -3.5325499 50.7239723)",yes,paving_stones,,,,,,,,27.325523340389793,0.2,0.9,0.1,1.1
3805308258,5218414241,0,"[539267732, 607573495]","['steps', 'footway']",,,,False,False,26.210263912519302,34.375197396878484,2.744913694477803,"LINESTRING (-3.5322421 50.7241217, -3.5322618 50.7241314, -3.5323661 50.7242073, -3.5324278 50.7242498, -3.5323962 50.7242686, -3.5323622 50.7242421)",yes,paving_stones,,,,,,,,26.210263912519302,0.2,0.4,0.3,1.1
2420683599,106201139,0,7991802,footway,,,,False,True,29.414124360994474,34.375197396878484,3.0804433346816436,"LINESTRING (-3.5298625 50.7239066, -3.5298935 50.7239289, -3.5300546 50.7240449, -3.5300998 50.7240837, -3.5301299 50.7241096)",yes,paving_stones,,,,,,,,29.414124360994474,0.2,0.9,0.1,1.1
2420683599,2420683607,0,233727969,footway,,,Catherine Square,False,False,20.17190354186695,34.375197396878484,2.1125363125133743,"LINESTRING (-3.5298625 50.7239066, -3.5298241 50.723931, -3.5297631 50.7239692, -3.5296585 50.724034)",yes,paving_stones,,,,,,,,20.17190354186695,0.2,0.9,0.1,1.1
2420683599,10061817910,0,233727969,footway,,,Catherine Square,False,True,9.681412058164186,34.375197396878484,1.013902058713879,"LINESTRING (-3.5298625 50.7239066, -3.5299236 50.7238722, -3.5298852 50.7238466)",yes,paving_stones,,,,,,,,9.681412058164186,0.2,0.9,0.1,1.1
62141562,62143009,0,8694023,footway,,,,False,True,48.31473535315955,34.375197396878484,5.059841410166528,"LINESTRING (-3.5315035 50.7251687, -3.531345 50.7251594, -3.5311446 50.7250989, -3.5310403 50.7250616, -3.5310162 50.7250251, -3.5309786 50.7249983, -3.5309367 50.7249658)",no,asphalt,,,,,,,,48.31473535315955,0.8,0.9,0.1,0.9
62141562,54212836,0,25725419,service,,,Bradninch Place,False,False,21.935728793720383,32.1868,2.45344748957316,"LINESTRING (-3.5315035 50.7251687, -3.5316443 50.7250736, -3.5317124 50.7250224)",yes,asphalt,,,,,customers,,,21.935728793720383,0.2,0.4,0.3,0.9
62141562,13541593253,0,25725419,service,,,Bradninch Place,False,True,3.2288061336331886,32.1868,0.3611325786061205,"LINESTRING (-3.5315035 50.7251687, -3.531493 50.7251907, -3.5314994 50.7251952)",no,asphalt,,,,,customers,,,3.2288061336331886,0.8,0.4,0.3,0.9
13541593253,13495660308,0,1476272686,steps,,,,False,False,7.113171552993849,34.375197396878484,0.7449387794091096,"LINESTRING (-3.5314994 50.7251952, -3.5314265 50.7252395)",no,asphalt,,,,,,,,7.113171552993849,0.8,0.4,0.3,0.9
13541593253,62141562,0,25725419,service,,,Bradninch Place,False,False,3.2288061336331886,32.1868,0.3611325786061205,"LINESTRING (-3.5314994 50.7251952, -3.531493 50.7251907, -3.5315035 50.7251687)",no,asphalt,,,,,customers,,,3.2288061336331886,0.8,0.4,0.3,0.9
13541593253,13541593257,0,25725419,service,,,Bradninch Place,False,True,16.50294732922881,32.1868,1.8458066780550948,"LINESTRING (-3.5314994 50.7251952, -3.5315869 50.7252569, -3.5316552 50.7253061)",no,asphalt,,,,,customers,,,16.50294732922881,0.8,0.4,0.3,0.9
12073857669,12073857672,0,191449761,service,,,,False,False,15.890396697028564,32.1868,1.7772946707750643,"LINESTRING (-3.5330367 50.7241344, -3.532877 50.7240334)",no,paving_stones,,,,,,parking_aisle,,15.890396697028564,0.8,0.4,0.3,1.1
12073857669,12073857672,1,191449761,service,,,,False,True,188.9594969304221,32.1868,21.134570350252886,"LINESTRING (-3.5330367 50.7241344, -3.533925 50.7236, -3.5337715 50.7234956, -3.532877 50.7240334)",no,paving_stones,,,,,,parking_aisle,,188.9594969304221,0.8,0.4,0.3,1.1
12073857669,795238615,0,"[64880057, 1303736884, 1303736885, 191449774]",service,,,,False,True,95.93360522860198,32.1868,10.729894827164152,"LINESTRING (-3.5330367 50.7241344, -3.5331176 50.7241855, -3.533251 50.7242817, -3.5332912 50.724307, -3.5333407 50.7243454, -3.5333629 50.7243698, -3.5333787 50.7243948, -3.533389 50.7244341, -3.533388 50.7244585, -3.5333696 50.724495, -3.5333551 50.7245175, -3.5333276 50.724537, -3.533296 50.7245578, -3.5332423 50.724578, -3.5331917 50.7245868, -3.5331604 50.7245848, -3.5331217 50.7245794, -3.5330069 50.724545, -3.532901 50.7245049, -3.5328279 50.7244611)",no,asphalt,,,,,,,yes,95.93360522860198,0.8,0.4,0.3,0.9
2402766417,2402766423,0,5549991,footway,,,Catherine Street,False,False,8.0603656765423,34.375197396878484,0.8441352670803067,"LINESTRING (-3.5295283 50.7238597, -3.5296134 50.7238112)",yes,paving_stones,,,,,,,,8.0603656765423,0.2,0.9,0.1,1.1
2402766417,8000006736,0,5549991,footway,,,Catherine Street,False,True,7.613930345943373,34.375197396878484,0.797381580938505,"LINESTRING (-3.5295283 50.7238597, -3.5294556 50.7239104)",yes,paving_stones,,,,,,,,7.613930345943373,0.2,0.9,0.1,1.1
2402766417,2420685076,0,"[231955299, 231955300, 231955301]","['steps', 'footway']",,,,False,"[False, True]",10.015046883470383,34.375197396878484,1.0488425234110033,"LINESTRING (-3.5295283 50.7238597, -3.5294878 50.7238346, -3.5294852 50.7238333, -3.5294786 50.7238292, -3.5294544 50.7238153, -3.5294514 50.7238136, -3.5294247 50.723798)",yes,paving_stones,,,,,,,,10.015046883470383,0.2,0.4,0.3,1.1
2402766420,2402766418,0,231955298,footway,,,,False,True,5.531204423718695,34.375197396878484,0.5792646277922315,"LINESTRING (-3.5292011 50.7237392, -3.5291448 50.7237739)",yes,paving_stones,,,,,,,,5.531204423718695,0.2,0.9,0.1,1.1
2402766420,2420685271,0,233728136,footway,,,,False,False,3.3451758712037876,34.375197396878484,0.3503291340350876,"LINESTRING (-3.5292011 50.7237392, -3.5291677 50.7237178)",yes,paving_stones,,,,,,,,3.3451758712037876,0.2,0.9,0.1,1.1
2402766420,2420685076,0,"[231955298, 231955300]",footway,,,,False,"[False, True]",21.92331714967002,34.375197396878484,2.2959560297966153,"LINESTRING (-3.5292011 50.7237392, -3.5292872 50.7237904, -3.529343 50.7237513, -3.5294247 50.723798)",yes,paving_stones,,,,,,,,21.92331714967002,0.2,0.9,0.1,1.1
106201159,106201148,0,7981290,footway,,,,False,True,22.499378017713294,34.375197396878484,2.356284966995507,"LINESTRING (-3.5301639 50.7228523, -3.5304781 50.7228894)",yes,paving_stones,,,,,,,,22.499378017713294,0.2,0.9,0.1,1.1
106201159,99376015,0,11160537,footway,,,,False,False,15.978809511950207,34.375197396878484,1.6734075321482902,"LINESTRING (-3.5301639 50.7228523, -3.5301646 50.7227086)",no,paving_stones,,,,,,,,15.978809511950207,0.8,0.9,0.1,1.1
106201159,1996169484,0,7981290,footway,,,,False,False,77.1463983861209,34.375197396878484,8.079285508779503,"LINESTRING (-3.5301639 50.7228523, -3.52954 50.7227747, -3.5293794 50.7227659, -3.5292097 50.7227708, -3.5290826 50.7227848)",yes,asphalt,,,,,,,,77.1463983861209,0.2,0.9,0.1,0.9
106201159,1996169476,0,11160537,footway,,,,False,True,37.093101108597686,34.375197396878484,3.8846370087485704,"LINESTRING (-3.5301639 50.7228523, -3.530164 50.7231464, -3.5301862 50.7231833)",yes,paving_stones,,,,,,,,37.093101108597686,0.2,0.9,0.1,1.1
