y,x,street_count,highway,ref,junction,railway,geometry
51.4740424,-2.5497603,1,,,,,POINT (-2.5497603 51.4740424)
51.4738628,-2.5496062,1,,,,,POINT (-2.5496062 51.4738628)
51.4756836,-2.5524247,3,,,,,POINT (-2.5524247 51.4756836)
51.4762223,-2.5525531,3,,,,,POINT (-2.5525531 51.4762223)
51.4764919,-2.5535448,3,,,,,POINT (-2.5535448 51.4764919)
51.4765855,-2.5563613,3,,,,,POINT (-2.5563613 51.4765855)
51.476655,-2.5565867,3,,,,,POINT (-2.5565867 51.476655)
51.4766689,-2.5534443,3,,,,,POINT (-2.5534443 51.4766689)
51.4767681,-2.5562377,3,,,,,POINT (-2.5562377 51.4767681)
51.4770157,-2.5589425,3,,,,,POINT (-2.5589425 51.4770157)
51.477364,-2.5522722,3,,,,,POINT (-2.5522722 51.477364)
51.4774339,-2.5524665,1,,,,,POINT (-2.5524665 51.4774339)
51.4803351,-2.5564276,1,,,,,POINT (-2.5564276 51.4803351)
51.4808607,-2.5561231,3,,,,,POINT (-2.5561231 51.4808607)
51.4809501,-2.5570967,1,,,,,POINT (-2.5570967 51.4809501)
51.4627361,-2.6169467,1,,,,,POINT (-2.6169467 51.4627361)
51.4711717,-2.5686667,3,,,,,POINT (-2.5686667 51.4711717)
51.4731196,-2.5686314,3,,,,,POINT (-2.5686314 51.4731196)
51.4734117,-2.5694573,1,,,,,POINT (-2.5694573 51.4734117)
51.4743262,-2.5665489,1,,,,,POINT (-2.5665489 51.4743262)
51.4603428,-2.5745788,3,,,,,POINT (-2.5745788 51.4603428)
51.4607282,-2.5701191,3,,,,,POINT (-2.5701191 51.4607282)
51.4645104,-2.5391586,3,,,,,POINT (-2.5391586 51.4645104)
51.4649881,-2.5399475,3,,,,,POINT (-2.5399475 51.4649881)
51.4699949,-2.5324901,3,,,,,POINT (-2.5324901 51.4699949)
51.4704282,-2.5312287,3,,,,,POINT (-2.5312287 51.4704282)
51.4716778,-2.5488732,3,,,,,POINT (-2.5488732 51.4716778)
51.4598931,-2.5505657,3,,,,,POINT (-2.5505657 51.4598931)
51.460059,-2.5492423,4,,,,,POINT (-2.5492423 51.460059)
51.4600932,-2.5511847,3,,,,,POINT (-2.5511847 51.4600932)
51.4601424,-2.5444433,3,crossing,,,,POINT (-2.5444433 51.4601424)
51.4602094,-2.5511047,4,crossing,,,,POINT (-2.5511047 51.4602094)
51.460265,-2.5508669,4,,,,,POINT (-2.5508669 51.460265)
51.4602669,-2.5437958,3,,,,,POINT (-2.5437958 51.4602669)
51.4603523,-2.5443999,4,,,,,POINT (-2.5443999 51.4603523)
51.460397,-2.5451217,3,,,,,POINT (-2.5451217 51.460397)
51.4604331,-2.5438878,3,,,,,POINT (-2.5438878 51.4604331)
51.4606618,-2.5447286,4,,,,,POINT (-2.5447286 51.4606618)
51.4608511,-2.5518923,3,,,,,POINT (-2.5518923 51.4608511)
51.4608917,-2.5495776,3,,,,,POINT (-2.5495776 51.4608917)
51.4610941,-2.544472,3,,,,,POINT (-2.544472 51.4610941)
51.4611815,-2.5473777,3,,,,,POINT (-2.5473777 51.4611815)
51.4611855,-2.5487786,3,,,,,POINT (-2.5487786 51.4611855)
51.4612156,-2.549598,3,,,,,POINT (-2.549598 51.4612156)
51.4614019,-2.5471571,1,,,,,POINT (-2.5471571 51.4614019)
51.4614266,-2.5479384,4,,,,,POINT (-2.5479384 51.4614266)
51.4614284,-2.5484404,4,,,,,POINT (-2.5484404 51.4614284)
51.4614589,-2.5470684,3,,,,,POINT (-2.5470684 51.4614589)
51.4619195,-2.5473056,3,,,,,POINT (-2.5473056 51.4619195)
51.4619048,-2.5447611,3,,,,,POINT (-2.5447611 51.4619048)
51.4622474,-2.5499868,3,,,,,POINT (-2.5499868 51.4622474)
51.4625254,-2.5498297,3,,,,,POINT (-2.5498297 51.4625254)
51.4627388,-2.5453524,3,,,,,POINT (-2.5453524 51.4627388)
51.4629093,-2.5455358,4,,,,,POINT (-2.5455358 51.4629093)
51.4630418,-2.5478324,3,,,,,POINT (-2.5478324 51.4630418)
51.4630831,-2.5472077,3,,,,,POINT (-2.5472077 51.4630831)
51.4670268,-2.5588341,1,,,,,POINT (-2.5588341 51.4670268)
51.4676384,-2.559402,3,,,,,POINT (-2.559402 51.4676384)
51.467652,-2.5592643,1,,,,,POINT (-2.5592643 51.467652)
51.4681989,-2.5536457,3,,,,,POINT (-2.5536457 51.4681989)
51.4697349,-2.5569493,1,,,,,POINT (-2.5569493 51.4697349)
51.46972,-2.5592748,3,,,,,POINT (-2.5592748 51.46972)
51.4699077,-2.5567907,1,,,,,POINT (-2.5567907 51.4699077)
51.4712902,-2.5553936,3,,,,,POINT (-2.5553936 51.4712902)
51.471806,-2.5547212,3,,,,,POINT (-2.5547212 51.471806)
51.4719984,-2.5540596,3,,,,,POINT (-2.5540596 51.4719984)
51.4615709,-2.5672181,3,,,,,POINT (-2.5672181 51.4615709)
51.4615318,-2.561694,3,,,,,POINT (-2.561694 51.4615318)
51.4618317,-2.5615993,1,,,,,POINT (-2.5615993 51.4618317)
51.462458,-2.5669208,3,,,,,POINT (-2.5669208 51.462458)
51.4624853,-2.567066,3,,,,,POINT (-2.567066 51.4624853)
51.4627028,-2.5671078,4,crossing,,,,POINT (-2.5671078 51.4627028)
51.4630661,-2.5676192,3,,,,,POINT (-2.5676192 51.4630661)
51.4630768,-2.5677905,3,,,,,POINT (-2.5677905 51.4630768)
51.4636071,-2.5708008,3,,,,,POINT (-2.5708008 51.4636071)
51.4802389,-2.5752405,1,,,,,POINT (-2.5752405 51.4802389)
51.4233023,-2.5562744,3,,,,,POINT (-2.5562744 51.4233023)
51.4262732,-2.5571188,3,mini_roundabout,,,,POINT (-2.5571188 51.4262732)
51.4224561,-2.5562889,1,,,,,POINT (-2.5562889 51.4224561)
51.4291556,-2.5575427,3,,,,,POINT (-2.5575427 51.4291556)
51.48223,-2.5933533,3,,,,,POINT (-2.5933533 51.48223)
51.4089083,-2.5458125,3,,,,,POINT (-2.5458125 51.4089083)
51.4102642,-2.5476916,3,,,,,POINT (-2.5476916 51.4102642)
51.4119384,-2.5475539,3,crossing,,,,POINT (-2.5475539 51.4119384)
51.4119453,-2.5477171,3,,,,,POINT (-2.5477171 51.4119453)
51.4123133,-2.5482065,1,,,,,POINT (-2.5482065 51.4123133)
51.4124295,-2.5475182,3,,,,,POINT (-2.5475182 51.4124295)
51.4129848,-2.5476293,4,,,,,POINT (-2.5476293 51.4129848)
51.4131464,-2.5481803,3,,,,,POINT (-2.5481803 51.4131464)
51.4136719,-2.5484459,1,,,,,POINT (-2.5484459 51.4136719)
51.4103514,-2.5509616,3,,,,,POINT (-2.5509616 51.4103514)
51.4104561,-2.5526954,3,,,,,POINT (-2.5526954 51.4104561)
51.4112981,-2.5538386,3,,,,,POINT (-2.5538386 51.4112981)
51.4115289,-2.5589965,3,,,,,POINT (-2.5589965 51.4115289)
51.4115343,-2.5591138,1,,,,,POINT (-2.5591138 51.4115343)
51.4287343,-2.5569756,1,,,,,POINT (-2.5569756 51.4287343)
51.4301968,-2.5552309,3,,,,,POINT (-2.5552309 51.4301968)
51.4410098,-2.559886,1,,,,,POINT (-2.559886 51.4410098)
51.4412681,-2.5599587,4,crossing,,,,POINT (-2.5599587 51.4412681)
51.4413456,-2.5598745,4,crossing,,,,POINT (-2.5598745 51.4413456)
51.4414185,-2.559948,4,,,,,POINT (-2.559948 51.4414185)
51.4432738,-2.5592014,3,,,,,POINT (-2.5592014 51.4432738)
51.44342,-2.5592983,3,,,,,POINT (-2.5592983 51.44342)
51.4435953,-2.5586783,3,,,,,POINT (-2.5586783 51.4435953)
51.4436932,-2.5588164,3,,,,,POINT (-2.5588164 51.4436932)
51.4438684,-2.5593612,3,,,,,POINT (-2.5593612 51.4438684)
51.4440145,-2.559663,3,,,,,POINT (-2.559663 51.4440145)
51.4440648,-2.5604829,3,,,,,POINT (-2.5604829 51.4440648)
51.4442903,-2.5598289,3,,,,,POINT (-2.5598289 51.4442903)
51.4695348,-2.5954311,1,,,,,POINT (-2.5954311 51.4695348)
51.4698066,-2.5956251,3,,,,,POINT (-2.5956251 51.4698066)
51.4733406,-2.59551,1,,,,,POINT (-2.59551 51.4733406)
51.473952,-2.5955673,3,,,,,POINT (-2.5955673 51.473952)
51.4540822,-2.5942818,1,,,,,POINT (-2.5942818 51.4540822)
51.4543157,-2.5945676,3,,,,,POINT (-2.5945676 51.4543157)
51.4581622,-2.5765824,3,,,,,POINT (-2.5765824 51.4581622)
51.4581797,-2.5762924,3,,,,,POINT (-2.5762924 51.4581797)
51.4582845,-2.5757273,3,,,,,POINT (-2.5757273 51.4582845)
51.4583016,-2.5756257,1,,,,,POINT (-2.5756257 51.4583016)
51.460047,-2.5158661,3,,,,,POINT (-2.5158661 51.460047)
51.4435004,-2.6235514,1,,,,,POINT (-2.6235514 51.4435004)
51.4495291,-2.5746835,1,,,,,POINT (-2.5746835 51.4495291)
51.4497796,-2.5753244,3,,,,,POINT (-2.5753244 51.4497796)
51.4512965,-2.5730944,3,,,,,POINT (-2.5730944 51.4512965)
51.450962,-2.5728563,3,,,,,POINT (-2.5728563 51.450962)
51.4512182,-2.5720576,1,,,,,POINT (-2.5720576 51.4512182)
51.4506374,-2.5732794,3,,,,,POINT (-2.5732794 51.4506374)
51.4513536,-2.5714594,1,,,,,POINT (-2.5714594 51.4513536)
51.4511506,-2.5729461,3,,,,,POINT (-2.5729461 51.4511506)
51.4667308,-2.561421,3,,,,,POINT (-2.561421 51.4667308)
51.4668876,-2.5614565,3,,,,,POINT (-2.5614565 51.4668876)
51.4669928,-2.5614835,3,,,,,POINT (-2.5614835 51.4669928)
51.4671963,-2.5616537,3,,,,,POINT (-2.5616537 51.4671963)
51.4672036,-2.5615708,3,,,,,POINT (-2.5615708 51.4672036)
51.4675822,-2.561381,3,,,,,POINT (-2.561381 51.4675822)
51.4939795,-2.6258434,1,,,,,POINT (-2.6258434 51.4939795)
51.4930463,-2.6270407,1,,,,,POINT (-2.6270407 51.4930463)
51.4586399,-2.5626238,3,,,,,POINT (-2.5626238 51.4586399)
51.4586914,-2.5621747,3,,,,,POINT (-2.5621747 51.4586914)
51.4587932,-2.5614584,1,,,,,POINT (-2.5614584 51.4587932)
51.459579,-2.5625595,1,turning_circle,,,,POINT (-2.5625595 51.459579)
51.4603056,-2.5632063,3,,,,,POINT (-2.5632063 51.4603056)
51.4158496,-2.6285476,3,,,,,POINT (-2.6285476 51.4158496)
51.4163333,-2.6283829,3,,,,,POINT (-2.6283829 51.4163333)
51.4174397,-2.6211645,3,,,,,POINT (-2.6211645 51.4174397)
51.4175877,-2.6206856,3,,,,,POINT (-2.6206856 51.4175877)
51.4179154,-2.6209133,3,,,,,POINT (-2.6209133 51.4179154)
51.4183063,-2.6261873,3,,,,,POINT (-2.6261873 51.4183063)
51.4183793,-2.6275912,3,,,,,POINT (-2.6275912 51.4183793)
51.4183784,-2.624174,3,,,,,POINT (-2.624174 51.4183784)
51.4184403,-2.6173753,3,,,,,POINT (-2.6173753 51.4184403)
51.4185985,-2.6214116,3,,,,,POINT (-2.6214116 51.4185985)
51.4192582,-2.6251652,3,,,,,POINT (-2.6251652 51.4192582)
51.4193689,-2.6220279,4,,,,,POINT (-2.6220279 51.4193689)
51.4196229,-2.6273159,3,,,,,POINT (-2.6273159 51.4196229)
51.41964,-2.6234013,4,,,,,POINT (-2.6234013 51.41964)
51.4198847,-2.6221843,3,,,,,POINT (-2.6221843 51.4198847)
51.4199534,-2.6249417,4,,,,,POINT (-2.6249417 51.4199534)
51.4203301,-2.6273748,3,,,,,POINT (-2.6273748 51.4203301)
51.4206499,-2.6247056,3,,,,,POINT (-2.6247056 51.4206499)
51.4704536,-2.5708044,1,,,,,POINT (-2.5708044 51.4704536)
51.4706636,-2.5727247,1,,,,,POINT (-2.5727247 51.4706636)
51.4709068,-2.5731545,3,,,,,POINT (-2.5731545 51.4709068)
51.4736192,-2.5647584,1,,,,,POINT (-2.5647584 51.4736192)
51.473878,-2.5645198,1,,,,,POINT (-2.5645198 51.473878)
51.4747525,-2.5599123,4,crossing,,,,POINT (-2.5599123 51.4747525)
51.4115862,-2.5519835,1,,,,,POINT (-2.5519835 51.4115862)
51.4115944,-2.5518708,3,,,,,POINT (-2.5518708 51.4115944)
51.4116029,-2.5517554,1,,,,,POINT (-2.5517554 51.4116029)
51.4120899,-2.5527372,3,,,,,POINT (-2.5527372 51.4120899)
51.4122537,-2.551538,3,,,,,POINT (-2.551538 51.4122537)
51.4122727,-2.5518605,3,,,,,POINT (-2.5518605 51.4122727)
51.4123305,-2.5526916,3,,,,,POINT (-2.5526916 51.4123305)
51.4143489,-2.534681,3,,,,,POINT (-2.534681 51.4143489)
51.4117603,-2.5643406,1,turning_circle,,,,POINT (-2.5643406 51.4117603)
51.4123537,-2.5656815,3,,,,,POINT (-2.5656815 51.4123537)
51.4124244,-2.5644299,3,,,,,POINT (-2.5644299 51.4124244)
51.4124237,-2.5662804,4,,,,,POINT (-2.5662804 51.4124237)
51.4125176,-2.5628587,3,,,,,POINT (-2.5628587 51.4125176)
51.4125908,-2.5632912,3,,,,,POINT (-2.5632912 51.4125908)
51.4131961,-2.5671235,4,crossing,,,,POINT (-2.5671235 51.4131961)
51.4133246,-2.5674394,3,,,,,POINT (-2.5674394 51.4133246)
51.4133887,-2.5670285,3,,,,,POINT (-2.5670285 51.4133887)
51.4134063,-2.5682359,3,,,,,POINT (-2.5682359 51.4134063)
51.4134152,-2.5682972,4,crossing,,,,POINT (-2.5682972 51.4134152)
51.4568858,-2.5722272,1,,,,,POINT (-2.5722272 51.4568858)
51.4651374,-2.5315549,3,,,,,POINT (-2.5315549 51.4651374)
51.4657538,-2.5320731,3,,,,,POINT (-2.5320731 51.4657538)
51.4658239,-2.5318829,1,,,,,POINT (-2.5318829 51.4658239)
51.4661787,-2.5388057,3,,,,,POINT (-2.5388057 51.4661787)
51.4664302,-2.5324921,3,,,,,POINT (-2.5324921 51.4664302)
51.466544,-2.5388127,1,,,,,POINT (-2.5388127 51.466544)
51.4666447,-2.5324822,3,,,,,POINT (-2.5324822 51.4666447)
51.4669783,-2.5275259,3,,,,,POINT (-2.5275259 51.4669783)
51.4672515,-2.5288098,3,,,,,POINT (-2.5288098 51.4672515)
51.4672541,-2.5285833,3,,,,,POINT (-2.5285833 51.4672541)
51.4672572,-2.5283142,3,,,,,POINT (-2.5283142 51.4672572)
51.4676169,-2.5288179,3,,,,,POINT (-2.5288179 51.4676169)
51.4676824,-2.5285884,3,,,,,POINT (-2.5285884 51.4676824)
51.4677562,-2.5281488,1,,,,,POINT (-2.5281488 51.4677562)
51.4699424,-2.562411,1,,,,,POINT (-2.562411 51.4699424)
51.4702214,-2.5624692,3,,,,,POINT (-2.5624692 51.4702214)
51.4704,-2.5615854,3,,,,,POINT (-2.5615854 51.4704)
51.4703937,-2.5626476,1,,,,,POINT (-2.5626476 51.4703937)
51.4638556,-2.5515749,1,,,,,POINT (-2.5515749 51.4638556)
51.4640131,-2.5518602,3,,,,,POINT (-2.5518602 51.4640131)
51.464039,-2.5523722,3,,,,,POINT (-2.5523722 51.464039)
51.4641015,-2.5514746,1,,,,,POINT (-2.5514746 51.4641015)
51.4641105,-2.5512588,1,,,,,POINT (-2.5512588 51.4641105)
51.4641254,-2.5518533,3,,,,,POINT (-2.5518533 51.4641254)
51.4641423,-2.5521229,1,,,,,POINT (-2.5521229 51.4641423)
51.4624764,-2.5796845,3,,,,,POINT (-2.5796845 51.4624764)
51.4625108,-2.5800337,1,,,,,POINT (-2.5800337 51.4625108)
51.4625874,-2.5799636,3,,,,,POINT (-2.5799636 51.4625874)
51.4629682,-2.5796152,1,,,,,POINT (-2.5796152 51.4629682)
51.4989375,-2.6130607,3,,,,,POINT (-2.6130607 51.4989375)
51.499951,-2.6127589,1,,,,,POINT (-2.6127589 51.499951)
51.4999665,-2.612635,3,,,,,POINT (-2.612635 51.4999665)
51.5007139,-2.612301,3,,,,,POINT (-2.612301 51.5007139)
51.5009345,-2.6121671,3,,,,,POINT (-2.6121671 51.5009345)
51.5013041,-2.6137823,1,,,,,POINT (-2.6137823 51.5013041)
51.5013656,-2.6118936,3,,,,,POINT (-2.6118936 51.5013656)
51.5015697,-2.6117609,3,,,,,POINT (-2.6117609 51.5015697)
51.5019868,-2.6114883,3,,,,,POINT (-2.6114883 51.5019868)
51.5021901,-2.6113643,3,,,,,POINT (-2.6113643 51.5021901)
51.5026251,-2.6110824,3,,,,,POINT (-2.6110824 51.5026251)
51.5028365,-2.610946,3,,,,,POINT (-2.610946 51.5028365)
51.5032768,-2.6106676,3,,,,,POINT (-2.6106676 51.5032768)
51.5034656,-2.6105453,3,,,,,POINT (-2.6105453 51.5034656)
51.5038972,-2.6102666,3,,,,,POINT (-2.6102666 51.5038972)
51.472905,-2.5820063,3,,,,,POINT (-2.5820063 51.472905)
51.464453,-2.5610661,3,,,,,POINT (-2.5610661 51.464453)
51.4645184,-2.5604171,3,,,,,POINT (-2.5604171 51.4645184)
51.4646106,-2.5607638,3,,,,,POINT (-2.5607638 51.4646106)
51.4503896,-2.5680233,1,,,,,POINT (-2.5680233 51.4503896)
51.4545787,-2.5379416,1,,,,,POINT (-2.5379416 51.4545787)
51.4550323,-2.5465381,3,,,,,POINT (-2.5465381 51.4550323)
51.4554003,-2.5390859,3,,,,,POINT (-2.5390859 51.4554003)
51.4739839,-2.5606917,3,,,,,POINT (-2.5606917 51.4739839)
51.4739984,-2.5607494,4,crossing,,,,POINT (-2.5607494 51.4739984)
51.4740103,-2.5607983,3,,,,,POINT (-2.5607983 51.4740103)
51.4741029,-2.5606081,4,crossing,,,,POINT (-2.5606081 51.4741029)
51.4741074,-2.5606812,3,,,,,POINT (-2.5606812 51.4741074)
51.4582873,-2.5645753,3,,,,,POINT (-2.5645753 51.4582873)
51.4582898,-2.5648345,3,,,,,POINT (-2.5648345 51.4582898)
51.4541362,-2.5379435,3,,,,,POINT (-2.5379435 51.4541362)
51.4505232,-2.5314948,1,,,,,POINT (-2.5314948 51.4505232)
51.4504121,-2.5283036,3,,,,,POINT (-2.5283036 51.4504121)
51.4502825,-2.5283566,1,,,,,POINT (-2.5283566 51.4502825)
51.4503109,-2.5285309,1,,,,,POINT (-2.5285309 51.4503109)
51.4501137,-2.528834,3,,,,,POINT (-2.528834 51.4501137)
51.449216,-2.5261788,3,,,,,POINT (-2.5261788 51.449216)
51.4933682,-2.6167341,3,,,,,POINT (-2.6167341 51.4933682)
51.4932478,-2.6164141,3,,,,,POINT (-2.6164141 51.4932478)
51.4938246,-2.6161128,3,,,,,POINT (-2.6161128 51.4938246)
51.4927086,-2.6154901,3,,,,,POINT (-2.6154901 51.4927086)
51.470378,-2.615032,3,traffic_signals,,,,POINT (-2.615032 51.470378)
51.4703905,-2.615255,3,traffic_signals,,,,POINT (-2.615255 51.4703905)
51.470503,-2.6152467,4,traffic_signals,,,,POINT (-2.6152467 51.470503)
51.4796974,-2.6121624,3,,,,,POINT (-2.6121624 51.4796974)
51.4806664,-2.6130085,1,,,,,POINT (-2.6130085 51.4806664)
51.4845343,-2.6129659,1,,,,,POINT (-2.6129659 51.4845343)
51.484907,-2.6128427,3,,,,,POINT (-2.6128427 51.484907)
51.485242,-2.6126437,1,,,,,POINT (-2.6126437 51.485242)
51.4858779,-2.615379,3,,,,,POINT (-2.615379 51.4858779)
51.4862402,-2.6109247,3,,,,,POINT (-2.6109247 51.4862402)
51.4665948,-2.6122762,4,,,,,POINT (-2.6122762 51.4665948)
51.4389676,-2.5926827,3,,,,,POINT (-2.5926827 51.4389676)
51.4385324,-2.5910424,4,,,,,POINT (-2.5910424 51.4385324)
51.4389614,-2.5917449,3,,,,,POINT (-2.5917449 51.4389614)
51.4740782,-2.6001245,1,,,,,POINT (-2.6001245 51.4740782)
51.4742872,-2.5994603,3,,,,,POINT (-2.5994603 51.4742872)
51.5026398,-2.6038802,1,,,,,POINT (-2.6038802 51.5026398)
51.5026612,-2.6030291,4,,,,,POINT (-2.6030291 51.5026612)
51.502733,-2.6039641,3,,,,,POINT (-2.6039641 51.502733)
51.5029034,-2.6023246,4,,,,,POINT (-2.6023246 51.5029034)
51.505877,-2.5948585,1,,,,,POINT (-2.5948585 51.505877)
51.4495299,-2.6154021,1,,,,,POINT (-2.6154021 51.4495299)
51.4496308,-2.6160833,1,,,,,POINT (-2.6160833 51.4496308)
51.4502647,-2.6052644,1,,,,,POINT (-2.6052644 51.4502647)
51.4513804,-2.6255161,3,,,,,POINT (-2.6255161 51.4513804)
51.4514109,-2.6254277,3,,,,,POINT (-2.6254277 51.4514109)
51.4515206,-2.6256136,3,,,,,POINT (-2.6256136 51.4515206)
51.4515438,-2.6255283,3,,,,,POINT (-2.6255283 51.4515438)
51.451641,-2.6257023,3,,,,,POINT (-2.6257023 51.451641)
51.4516638,-2.6256192,3,,,,,POINT (-2.6256192 51.4516638)
51.4517604,-2.6257921,3,,,,,POINT (-2.6257921 51.4517604)
51.4517847,-2.6257107,3,,,,,POINT (-2.6257107 51.4517847)
51.4519391,-2.6259266,3,,,,,POINT (-2.6259266 51.4519391)
51.4617532,-2.6300984,3,,,,,POINT (-2.6300984 51.4617532)
51.4634804,-2.6309291,3,,,,,POINT (-2.6309291 51.4634804)
51.4635202,-2.6307223,1,,,,,POINT (-2.6307223 51.4635202)
51.4670219,-2.6318215,1,,,,,POINT (-2.6318215 51.4670219)
51.4673649,-2.6321857,3,,,,,POINT (-2.6321857 51.4673649)
51.468548,-2.6299925,3,,,,,POINT (-2.6299925 51.468548)
51.4646915,-2.6105443,3,,,,,POINT (-2.6105443 51.4646915)
51.5031875,-2.6015032,3,,,,,POINT (-2.6015032 51.5031875)
51.4674402,-2.630219,3,,,,,POINT (-2.630219 51.4674402)
51.468349,-2.628619,4,,,,,POINT (-2.628619 51.468349)
51.4694603,-2.6303947,3,,,,,POINT (-2.6303947 51.4694603)
51.4672714,-2.6303451,1,,,,,POINT (-2.6303451 51.4672714)
51.4688772,-2.6287096,4,,,,,POINT (-2.6287096 51.4688772)
51.4688399,-2.6326564,3,,,,,POINT (-2.6326564 51.4688399)
51.4664691,-2.6292137,3,,,,,POINT (-2.6292137 51.4664691)
51.4640006,-2.6291377,3,,,,,POINT (-2.6291377 51.4640006)
51.4687473,-2.6325968,3,,,,,POINT (-2.6325968 51.4687473)
51.4688749,-2.6333712,3,,,,,POINT (-2.6333712 51.4688749)
51.4692499,-2.6276876,3,,,,,POINT (-2.6276876 51.4692499)
51.4691178,-2.6299509,3,,,,,POINT (-2.6299509 51.4691178)
51.4643013,-2.6294291,3,,,,,POINT (-2.6294291 51.4643013)
51.4711103,-2.6348233,3,,,,,POINT (-2.6348233 51.4711103)
51.4692767,-2.63392,1,,,,,POINT (-2.63392 51.4692767)
51.4716009,-2.6300045,3,,,,,POINT (-2.6300045 51.4716009)
51.4715502,-2.629844,3,,,,,POINT (-2.629844 51.4715502)
51.4707886,-2.6329746,3,,,,,POINT (-2.6329746 51.4707886)
51.4734542,-2.6392939,3,,,,,POINT (-2.6392939 51.4734542)
51.4741739,-2.638845,3,,,,,POINT (-2.638845 51.4741739)
51.4747171,-2.6396401,3,,,,,POINT (-2.6396401 51.4747171)
51.4722714,-2.6430662,3,,,,,POINT (-2.6430662 51.4722714)
51.472233,-2.64304,3,,,,,POINT (-2.64304 51.472233)
51.4727991,-2.6435102,3,,,,,POINT (-2.6435102 51.4727991)
51.471957,-2.6430297,3,,,,,POINT (-2.6430297 51.471957)
51.4716972,-2.6433465,3,,,,,POINT (-2.6433465 51.4716972)
51.4723566,-2.6431273,3,,,,,POINT (-2.6431273 51.4723566)
51.4734806,-2.6449999,3,,,,,POINT (-2.6449999 51.4734806)
51.4739897,-2.6464947,1,,,,,POINT (-2.6464947 51.4739897)
51.4740916,-2.6464518,3,,,,,POINT (-2.6464518 51.4740916)
51.4724978,-2.6436276,3,,,,,POINT (-2.6436276 51.4724978)
51.4741091,-2.6464198,3,,,,,POINT (-2.6464198 51.4741091)
51.4756023,-2.6468218,3,,,,,POINT (-2.6468218 51.4756023)
51.4794758,-2.6487303,1,,,,,POINT (-2.6487303 51.4794758)
51.4767028,-2.6478452,3,,,,,POINT (-2.6478452 51.4767028)
51.4760797,-2.6472551,3,,,,,POINT (-2.6472551 51.4760797)
51.4780342,-2.6424003,3,,,,,POINT (-2.6424003 51.4780342)
51.4771307,-2.6428749,3,,,,,POINT (-2.6428749 51.4771307)
51.4781897,-2.6427585,3,,,,,POINT (-2.6427585 51.4781897)
51.4771026,-2.64858,3,,,,,POINT (-2.64858 51.4771026)
51.4770063,-2.6483141,3,,,,,POINT (-2.6483141 51.4770063)
51.4757948,-2.6453347,3,,,,,POINT (-2.6453347 51.4757948)
51.4798859,-2.6503061,3,,,,,POINT (-2.6503061 51.4798859)
51.4800489,-2.649848,3,,,,,POINT (-2.649848 51.4800489)
51.4798682,-2.6503714,3,,,,,POINT (-2.6503714 51.4798682)
51.4791234,-2.6498501,1,,,,,POINT (-2.6498501 51.4791234)
51.4825304,-2.6511472,3,,,,,POINT (-2.6511472 51.4825304)
51.4823264,-2.6509458,3,,,,,POINT (-2.6509458 51.4823264)
51.4823523,-2.6510598,3,,,,,POINT (-2.6510598 51.4823523)
51.4821067,-2.6503571,1,,,,,POINT (-2.6503571 51.4821067)
51.4866031,-2.655753,1,,,,,POINT (-2.655753 51.4866031)
51.4865063,-2.6574998,1,,,,,POINT (-2.6574998 51.4865063)
51.4846799,-2.6767182,3,,,,,POINT (-2.6767182 51.4846799)
51.4859454,-2.669793,3,,,,,POINT (-2.669793 51.4859454)
51.4845577,-2.6766467,3,,,,,POINT (-2.6766467 51.4845577)
51.4859732,-2.6697269,3,,,,,POINT (-2.6697269 51.4859732)
51.4848653,-2.6797589,3,,,,,POINT (-2.6797589 51.4848653)
51.4840826,-2.6807754,3,,,,,POINT (-2.6807754 51.4840826)
51.483692,-2.6709683,1,,,,,POINT (-2.6709683 51.483692)
51.4837226,-2.6709988,3,,,,,POINT (-2.6709988 51.4837226)
51.483872,-2.669722,3,,,,,POINT (-2.669722 51.483872)
51.4831217,-2.6731928,3,,,,,POINT (-2.6731928 51.4831217)
51.4824225,-2.671808,3,,,,,POINT (-2.671808 51.4824225)
51.4827299,-2.672194,3,,,,,POINT (-2.672194 51.4827299)
51.4832998,-2.67548,3,,,,,POINT (-2.67548 51.4832998)
51.4813136,-2.6746351,1,,,,,POINT (-2.6746351 51.4813136)
51.4812838,-2.6745661,3,,,,,POINT (-2.6745661 51.4812838)
51.4825527,-2.6787119,3,,,,,POINT (-2.6787119 51.4825527)
51.4817869,-2.6737194,3,,,,,POINT (-2.6737194 51.4817869)
51.4812596,-2.6780151,1,,,,,POINT (-2.6780151 51.4812596)
51.4822081,-2.6787208,3,,,,,POINT (-2.6787208 51.4822081)
51.4812104,-2.6780622,3,,,,,POINT (-2.6780622 51.4812104)
51.4817611,-2.6738235,1,,,,,POINT (-2.6738235 51.4817611)
51.4842712,-2.6763262,3,,,,,POINT (-2.6763262 51.4842712)
51.4841983,-2.6805001,3,,,,,POINT (-2.6805001 51.4841983)
51.4847633,-2.6798373,3,,,,,POINT (-2.6798373 51.4847633)
51.4850014,-2.6771556,1,,,,,POINT (-2.6771556 51.4850014)
51.4849242,-2.6782519,1,,,,,POINT (-2.6782519 51.4849242)
51.4852213,-2.677143,3,,,,,POINT (-2.677143 51.4852213)
51.4917182,-2.6565157,3,,,,,POINT (-2.6565157 51.4917182)
51.4865356,-2.6404971,3,,,,,POINT (-2.6404971 51.4865356)
51.487034,-2.6418783,3,,,,,POINT (-2.6418783 51.487034)
