edge_id,from_node,to_node,key,length,travel_time,access_score
1622,11159894542,835468169,0,16.22,1.815,0.007183283281520106
1623,11159894542,5834330062,0,34.39,3.847,0.008629550061655233
1624,11159894542,1242132603,0,11.34,1.268,0.00716542027515956
1625,11159894542,5834330053,0,60.25,6.739,0.009246303018829035
1626,11776527150,5834930881,0,1.11,0.123,0.010001525823644808
1627,11776527150,117678043,0,24.73,2.754,0.009908642151907749
1628,11776527150,11776527151,0,21.01,2.35,0.009908642151907749
1629,11776527151,11776527150,0,21.01,2.35,0.009908642151907749
1630,11786838677,12806924704,0,2.71,0.303,0.008184153032886863
1631,11786838677,2941119309,0,48.0,5.369,0.008108677812534451
1632,11786838677,17406822,0,50.31,5.627,0.008108677812534451
1633,11786838680,11786838687,0,49.61,5.549,0.008993186340398132
1634,11786838680,12272098112,0,17.99,2.012,0.0090452139715187
1635,11786838680,12272098112,1,20.6,2.304,0.008731404098640073
1636,11786838687,5919449221,0,75.42,8.435,0.008984443262449675
1637,11786838687,12248299110,0,35.6,3.982,0.013210662078280568
1638,11786838687,11786838680,0,49.61,5.549,0.008993186340398132
1639,11786838687,5919449223,0,107.41,12.013,0.03305821455097533
1640,12023837911,6281096650,0,24.12,1.799,0.010591569230172144
1641,12023837911,6281096706,0,36.58,2.728,0.01172184363965488
1642,12023837911,12023837913,0,35.57,3.978,0.014177625809895103
1643,12023837913,12023837911,0,35.57,3.978,0.014177625809895103
1644,12248092926,12248092928,0,12.54,1.403,0.08279844655905134
1645,12248092928,21309748,0,55.25,6.179,0.10365532617822948
1646,12248092928,26466665,0,29.06,3.25,0.09290074506836617
1647,12248092928,12248092926,0,12.54,1.403,0.08279844655905134
1648,12248299110,11786838687,0,35.6,3.982,0.013210662078280568
1649,12248299110,12248299111,0,23.64,2.644,0.016340919596495532
1650,12248299110,12248299111,1,23.66,2.646,0.016217103853803108
1651,12248299111,12248299110,0,23.66,2.646,0.016217103853803108
1652,12248299111,12248299110,1,23.64,2.644,0.016340919596495532
1653,12248299111,12806902199,0,25.33,2.833,0.027344796685697583
1654,12272057948,12806902199,0,7.38,0.825,0.03411290275859105
1655,12272057948,12272057949,0,23.53,2.632,0.06919710038202584
1656,12272057948,12272057949,1,23.81,2.663,0.06167381578072142
1657,12272057949,12806902198,0,47.28,5.288,0.11674319681577064
1658,12272057949,12272057948,0,23.81,2.663,0.06167381578072142
1659,12272057949,12272057948,1,23.53,2.632,0.06919710038202584
1660,12272098112,12806924703,0,3.43,0.384,0.008639472258510627
1661,12272098112,11786838680,0,20.6,2.304,0.008731404098640073
1662,12272098112,11786838680,1,17.99,2.012,0.0090452139715187
1663,12461273917,5157651754,0,11.51,1.287,0.011615291325398435
1664,12461273917,12461273918,0,2.58,0.289,0.01054502053075736
1665,12461273917,12461273922,0,22.31,2.496,0.010918270360658159
1666,12461273918,17396682,0,24.91,2.773,0.01183792396279245
1667,12461273918,1500366483,0,13.24,1.474,0.010336673579148036
1668,12461273918,12461273917,0,2.58,0.289,0.01054502053075736
1669,12461273922,8942202643,0,21.22,2.373,0.0126845259698985
1670,12461273922,1280267501,0,34.04,3.807,0.012118714433909984
1671,12461273922,12461273917,0,22.31,2.496,0.010918270360658159
1672,12461273925,3893231912,0,4.14,0.463,0.03622755708482157
1673,12461273925,3893231913,0,15.28,1.709,0.07338691918101041
1674,12461273925,8939668299,0,13.48,1.508,0.03622755708482157
1675,12595689521,5822644372,0,6.26,0.7,0.004847825540982319
1676,12595689521,5822644369,0,26.32,2.944,0.00472394463587194
1677,12595689521,12595689526,0,28.33,3.169,0.004948815846049142
1678,12595689526,4661094415,0,7.93,0.887,0.005150819986598801
1679,12595689526,12595689521,0,28.33,3.169,0.004948815846049142
1680,12595689526,12595689528,0,7.44,0.833,0.004948815846049142
1681,12595689528,12595689538,0,7.47,0.835,0.004899850105127304
1682,12595689528,5822644360,0,16.22,1.814,0.004858742664229559
1683,12595689528,12595689526,0,7.44,0.833,0.004948815846049142
1684,12595689538,6018494689,0,4.11,0.459,0.004998568408853635
1685,12595689538,5822644363,0,21.82,2.441,0.004899850105127304
1686,12595689538,4661094416,0,21.74,2.432,0.005285420683980173
1687,12595689538,12595689528,0,7.47,0.835,0.004899850105127304
1688,12613167913,436181749,0,5.38,0.601,0.009489767341433622
1689,12620942896,12620942897,0,3.95,0.441,0.009064605628517769
1690,12620942897,12620942896,0,3.95,0.441,0.009064605628517769
1691,12620942897,17406787,0,22.46,2.512,0.009627006751317186
1692,12649817254,1280281136,0,6.61,0.739,0.006858559376553618
1693,12649817254,492221099,0,41.13,4.601,0.007996396233637343
1694,12750591314,12750591315,0,4.4,0.492,0.010116751941556895
1695,12750591314,117677989,0,18.42,2.061,0.012397086414823934
1696,12750591314,5834330514,0,45.0,5.034,0.010116751941556895
1697,12750591315,12750591314,0,4.4,0.492,0.010116751941556895
1698,12806902198,12272057949,0,47.28,5.288,0.1167431968157707
1699,12806902198,13288882109,0,24.64,2.756,0.03320598712652159
1700,12806902198,12806924710,0,86.48,9.673,0.1671879709967254
1701,12806902199,12272057948,0,7.38,0.825,0.03411290275859105
1702,12806902199,12248299111,0,25.33,2.833,0.027344796685697583
1703,12806902199,3307418825,0,73.97,8.273,0.027816161391090322
1704,12806924702,3307418825,0,35.38,3.957,0.017832750294350688
1705,12806924702,12806924704,0,42.04,4.702,0.011944901805513835
1706,12806924702,12806924703,0,45.87,5.13,0.011944901805513835
1707,12806924703,12806924704,0,18.66,2.088,0.008573532161841762
1708,12806924703,12272098112,0,3.43,0.384,0.008639472258510627
1709,12806924703,12806924702,0,45.87,5.13,0.011944901805513835
1710,12806924704,11786838677,0,2.71,0.303,0.008184153032886863
1711,12806924704,12806924703,0,18.66,2.088,0.008573532161841762
1712,12806924704,12806924702,0,42.04,4.702,0.011944901805513835
1713,12806924705,12806924710,0,14.29,1.476,0.036369587989251315
1714,12806924710,3307418825,0,52.75,5.899,0.036369587989251315
1715,12806924710,12806924705,0,14.29,1.476,0.036369587989251315
1716,12806924710,12806902198,0,86.48,9.673,0.16718797099672536
1717,12960802960,5061067317,0,17.08,1.91,0.024072348849216767
1718,12989585399,6281096609,0,3.15,0.352,0.02027883532167331
1719,12989585399,5834330531,0,67.94,7.599,0.019394490730379684
1720,12992899143,5448085793,0,4.7,0.526,0.027638158775542192
1721,12992899143,3860810901,0,26.52,2.966,0.029603180074134948
1722,12992899143,262440061,0,47.7,5.335,0.027638158775542192
1723,13002072656,644926968,0,3.29,0.368,0.024526297251259467
1724,13127907918,287226719,0,25.7,2.875,0.012212420204275935
1725,13136150089,1280269110,0,21.81,2.44,0.012177151177119032
1726,13176630418,5834930843,0,12.74,1.425,0.01670124671917651
1727,13176630418,117678000,0,21.98,2.448,0.02133278963976998
1728,13176630418,1280267492,0,41.3,4.62,0.0162130013679199
1729,13176630418,2045184012,0,19.15,2.132,0.018951618034024686
1730,13191500416,3980721933,0,3.93,0.439,0.0025550309332633284
1731,13191500416,13191500417,0,1.81,0.203,0.002556946289407636
1732,13191500416,13191500418,0,26.5,2.963,0.0025457885680783814
1733,13191500416,13191500421,0,16.09,1.799,0.0025457885680783814
1734,13191500417,13191500416,0,1.81,0.203,0.002556946289407636
1735,13191500417,13191500419,0,11.14,1.246,0.002556946289407636
1736,13191500417,13191500424,0,2.56,0.264,0.0025728117453503534
1737,13191500418,13191500416,0,26.5,2.963,0.0025457885680783814
1738,13191500418,3980721934,0,34.46,3.855,0.002496309839142101
1739,13191500419,13191500417,0,11.14,1.246,0.002556946289407636
1740,13191500421,3980721934,0,5.08,0.568,0.002509523372658159
1741,13191500421,13191500422,0,2.67,0.276,0.0025172941195061053
1742,13191500421,13191500416,0,16.09,1.799,0.0025457885680783814
1743,13191500422,13191500421,0,2.67,0.276,0.0025172941195061053
1744,13191500424,13191500417,0,2.56,0.264,0.0025728117453503534
1745,13275305468,13275305469,0,58.02,6.489,0.06912940604997328
1746,13275305469,21257368,0,18.01,2.014,0.06912940604997328
1747,13275305469,13275305468,0,58.02,6.489,0.06912940604997328
1748,13288882109,12806902198,0,24.64,2.756,0.03320598712652159
1749,13288882109,365559371,0,7.04,0.788,0.02097411295135073
1750,13288882110,242578487,0,10.97,1.227,0.023091806581411946
1751,13288882110,365559371,0,4.02,0.449,0.020849090812167816
