,u,v,key,distance,lighting,greenery,pollution,surface_quality
752,30239270,30239268,0,66.66095847273377,0.2,0.6,0.4,0.1
753,30239270,30239256,0,47.465270162730185,0.2,0.6,0.4,0.1
754,30239256,30239270,0,47.465270162730185,0.2,0.6,0.4,0.1
755,30239256,1079382215,0,7.655257290551127,0.2,0.6,0.4,0.1
756,30239256,30239268,0,27.815436030439443,0.2,0.9,0.1,0.1
757,5359925883,1227136503,0,20.693938956866884,0.2,0.3,0.7,0.1
758,5359925883,30239264,0,31.941357982846863,0.2,0.3,0.7,0.1
759,5359925883,5359925880,0,24.109435934878366,0.8,0.4,0.3,0.1
760,1227136451,1079382215,0,34.18652538618526,0.2,0.6,0.4,0.1
761,1227136451,1227136503,0,65.58778078453197,0.2,0.6,0.4,0.1
762,1247761041,1247760948,0,11.446215234301603,0.8,0.4,0.3,0.1
763,1079382178,21309823,0,32.130281467631654,0.2,0.6,0.4,0.1
764,1079382178,30239270,0,9.054472539676524,0.2,0.6,0.4,0.1
765,1079382178,10816643847,0,4.216586148880981,0.2,0.4,0.3,0.1
766,1080015181,6211575728,0,31.487626680985564,0.2,0.4,0.3,0.1
767,1080015181,21309823,0,18.982730138543964,0.2,0.6,0.4,0.1
768,1080015181,10816632963,0,15.49171820492629,0.2,0.6,0.4,0.1
769,10816643847,1079382178,0,4.216586148880981,0.2,0.4,0.3,0.1
770,10816643847,10816643907,0,8.81023137836541,0.8,0.4,0.3,0.1
771,10816643847,10816643874,0,8.823295797527134,0.8,0.9,0.1,0.1
772,10816643847,10816643839,0,51.83112083676238,0.8,0.9,0.1,0.1
773,6211575728,1080015181,0,31.487626680985564,0.2,0.4,0.3,0.1
774,10816632963,10816643038,0,9.51785772820055,0.2,0.4,0.3,0.1
775,10816632963,1080015188,0,63.50876583428857,0.2,0.6,0.4,0.1
776,10816632963,1080015181,0,15.49171820492629,0.2,0.6,0.4,0.1
777,859323223,859323071,0,102.98675752117053,0.8,0.4,0.3,0.1
778,859323223,2882617932,0,11.72161889585286,0.8,0.4,0.3,0.1
779,859323223,2882617940,0,47.16763002947642,0.8,0.4,0.3,0.1
780,835468062,21591973,0,7.298544405774302,0.8,0.4,0.3,0.1
781,835468062,3980721935,0,16.485420556916146,0.8,0.6,0.4,0.1
782,3980721935,835468062,0,16.485420556916146,0.8,0.6,0.4,0.1
783,3980721935,835468061,0,18.75296346946253,0.8,0.6,0.4,0.1
784,3980721935,3980721951,0,14.328304790996972,0.8,0.9,0.1,0.1
785,262442627,25280232,0,9.843514562279045,0.2,0.4,0.3,0.1
786,262442627,25280227,0,49.07514655208435,0.2,0.4,0.3,0.1
787,262442627,262442694,0,38.52133007291603,0.8,0.9,0.1,0.1
788,262442297,25280228,0,41.13079659845923,0.8,0.9,0.1,0.1
789,262442297,25280232,0,41.96152775118982,0.2,0.9,0.1,0.1
790,262442297,25280227,0,42.11109616028839,0.2,0.9,0.1,0.1
791,262442297,25280229,0,40.991547871483604,0.8,0.9,0.1,0.1
792,287226447,5750157404,0,58.003332723930214,0.8,0.9,0.1,0.3
793,287226447,25280227,0,87.43138095068281,0.2,0.6,0.4,0.2
794,287226447,5750157402,0,7.640339201781957,0.8,0.6,0.4,0.2
795,262442694,2515293881,0,18.52448230892557,0.8,0.9,0.1,0.3
796,262442694,262442627,0,38.52133007291602,0.8,0.9,0.1,0.1
797,262442694,2515293876,0,61.182855986505885,0.8,0.9,0.1,0.3
798,25280229,5111590153,0,34.938768149290205,0.8,0.6,0.4,0.1
799,25280229,25280232,0,58.53173423972486,0.2,0.4,0.3,0.1
800,25280229,25280228,0,58.92598067061114,0.8,0.4,0.3,0.1
801,25280229,25280231,0,124.46905147716612,0.8,0.4,0.3,0.1
802,25280229,262442297,0,40.991547871483604,0.8,0.9,0.1,0.1
803,5750157404,3860908599,0,26.962588499278752,0.8,0.9,0.1,0.3
804,5750157404,1280853191,0,24.1779376130943,0.8,0.9,0.1,0.3
805,5750157404,287226447,0,58.00333272393023,0.8,0.9,0.1,0.3
806,5750157402,287226447,0,7.640339201781957,0.8,0.6,0.4,0.2
807,5111590153,2179077577,0,26.727723310161455,0.8,0.4,0.3,0.3
808,5111590153,25280229,0,34.938768149290205,0.8,0.6,0.4,0.1
809,5111590153,2179076283,0,19.64465900908515,0.8,0.9,0.1,0.3
810,25280231,2433778874,0,5.062507557395503,0.2,0.4,0.3,0.1
811,25280231,2179076476,0,35.7742410121069,0.2,0.6,0.4,0.1
812,25280231,25280229,0,124.46905147716612,0.8,0.4,0.3,0.1
813,2179077577,5111590153,0,26.727723310161455,0.8,0.4,0.3,0.3
814,2179076476,25280231,0,35.7742410121069,0.2,0.6,0.4,0.1
815,2179076476,2204308509,0,31.080787951990676,0.2,0.6,0.4,0.1
816,2179076476,2179076502,0,71.86006542231246,0.2,0.6,0.4,0.3
817,2179076476,6284335747,0,29.3589316230205,0.2,0.4,0.3,0.1
818,2204308509,2179076476,0,31.080787951990676,0.2,0.6,0.4,0.1
819,2204308509,2204308507,0,14.176737155741964,0.2,0.6,0.4,0.3
820,2204308509,6284334868,0,4.077675933306456,0.2,0.4,0.3,0.3
821,2179076502,3860890366,0,8.964489020359103,0.8,0.9,0.1,0.2
822,2179076502,2433821544,0,60.13133196094268,0.8,0.9,0.1,0.3
823,2179076502,3860890364,0,8.124772550885382,0.2,0.6,0.4,0.1
824,2179076502,2179076476,0,71.86006542231246,0.2,0.6,0.4,0.3
825,6284335747,6284335748,0,5.213042198906101,0.8,0.4,0.3,0.1
826,6284335747,6284335749,0,22.64019963065853,0.8,0.4,0.3,0.1
827,6284335747,2179076476,0,29.3589316230205,0.2,0.4,0.3,0.1
828,26151671,1081318900,0,12.217622570477415,0.2,0.6,0.4,0.1
829,26151671,293091734,0,71.03959101248809,0.2,0.6,0.4,0.1
830,26151671,264261495,0,61.71439712943897,0.2,0.6,0.4,0.1
831,1081318900,26151671,0,12.217622570477415,0.2,0.6,0.4,0.1
832,1081318900,1081318805,0,8.246773661527905,0.2,0.6,0.4,0.1
833,293091734,943619136,0,48.41493608211785,0.8,0.6,0.4,0.1
834,293091734,26151671,0,71.03959101248809,0.2,0.6,0.4,0.1
835,264261495,26151671,0,61.71439712943897,0.2,0.6,0.4,0.1
836,1081318805,1081318900,0,8.246773661527905,0.2,0.6,0.4,0.1
837,1081318805,10816643047,0,3.66039090447884,0.2,0.4,0.3,0.1
838,1081318805,1080015188,0,33.089864631904746,0.2,0.6,0.4,0.1
839,943619136,293091734,0,48.41493608211785,0.8,0.6,0.4,0.1
840,1079382215,1227136451,0,34.18652538618526,0.2,0.6,0.4,0.1
841,1079382215,30239256,0,7.655257290551127,0.2,0.6,0.4,0.1
842,1079382215,1079382140,0,25.994070531703407,0.2,0.4,0.3,0.1
843,1079382140,1079382215,0,25.994070531703407,0.2,0.4,0.3,0.1
844,30239264,5359925883,0,31.941357982846863,0.2,0.3,0.7,0.1
845,30239264,2743760828,0,23.3553071827553,0.2,0.3,0.7,0.1
846,2743760828,374166815,0,71.67845106973328,0.2,0.6,0.4,0.1
847,2743760828,30239264,0,23.3553071827553,0.2,0.3,0.7,0.1
848,5359925880,5359925883,0,24.109435934878363,0.8,0.4,0.3,0.1
849,262442011,1280821711,0,44.58830042573078,0.8,0.4,0.3,0.1
850,262442011,117677937,0,17.064524755534038,0.8,0.4,0.3,0.1
851,262442011,5061066670,0,71.07511621341844,0.8,0.4,0.3,0.1
852,1242132572,117678033,0,70.8518991425314,0.2,0.4,0.3,0.1
853,1242132572,117677937,0,14.162487475821793,0.8,0.4,0.3,0.1
854,1242132572,5832845881,0,42.428382644985504,0.8,0.9,0.1,0.1
855,1242132572,1242132604,0,5.1635840884136766,0.8,0.9,0.1,0.1
856,1280821711,262442011,0,44.58830042573078,0.8,0.4,0.3,0.1
857,1280821711,117677944,0,13.051500058374954,0.2,0.4,0.3,0.1
858,1280821711,6327222250,0,17.581881368463012,0.8,0.4,0.3,0.1
859,117678033,1242132572,0,70.8518991425314,0.2,0.4,0.3,0.1
860,5832845881,117678115,0,42.2952165842662,0.8,0.9,0.1,0.1
861,5832845881,1242132572,0,42.428382644985504,0.8,0.9,0.1,0.1
862,5832845881,5832845874,0,113.64744169250251,0.2,0.9,0.1,0.1
863,117677944,1280821682,0,11.612922775170016,0.2,0.4,0.3,0.1
864,117677944,1280821711,0,13.051500058374954,0.2,0.4,0.3,0.1
865,117677944,6327222249,0,14.8991129573181,0.2,0.4,0.3,0.1
866,117677944,5425642852,0,32.95001661900871,0.2,0.4,0.3,0.1
867,1280821682,117677944,0,11.612922775170016,0.2,0.4,0.3,0.1
868,1280821682,117677946,0,10.710952110258463,0.2,0.4,0.3,0.1
869,1280821682,5834930883,0,35.59887920989091,0.8,0.4,0.3,0.1
870,6327222249,117677944,0,14.8991129573181,0.2,0.4,0.3,0.1
871,5425642852,5425642851,0,11.947092140528827,0.2,0.4,0.3,0.1
872,5425642852,5832845874,0,25.61067830956707,0.2,0.4,0.3,0.1
873,5425642852,117677944,0,32.95001661900871,0.2,0.4,0.3,0.1
874,117677946,1280821682,0,10.710952110258463,0.2,0.4,0.3,0.1
875,117677946,117678047,0,32.3553877934063,0.2,0.4,0.3,0.1
876,117677946,117677950,0,73.73230482310778,0.2,0.4,0.3,0.1
877,5834930883,1280821716,0,23.549623820996928,0.8,0.9,0.1,0.1
878,5834930883,117678047,0,13.067650314186773,0.2,0.9,0.1,0.1
879,5834930883,1280821682,0,35.5988792098909,0.8,0.4,0.3,0.1
880,6327222250,1280821711,0,17.581881368463012,0.8,0.4,0.3,0.1
881,5425642851,5425642852,0,11.947092140528827,0.2,0.4,0.3,0.1
882,5832845874,5425642850,0,16.694104784073616,0.2,0.4,0.3,0.1
883,5832845874,5425642852,0,25.61067830956707,0.2,0.4,0.3,0.1
884,5832845874,5832845881,0,113.64744169250251,0.2,0.9,0.1,0.1
885,117678047,117677946,0,32.3553877934063,0.2,0.4,0.3,0.1
886,117678047,5834930883,0,13.067650314186773,0.2,0.9,0.1,0.1
887,117678047,5834930882,0,24.586905565949348,0.2,0.4,0.3,0.1
888,117677950,117677951,0,57.93960211019579,0.2,0.4,0.3,0.1
889,117677950,5834330514,0,60.52039865456928,0.2,0.6,0.3,0.3
890,117677950,117677946,0,73.73230482310778,0.2,0.4,0.3,0.1
891,5834930882,117678043,0,19.397281512673498,0.2,0.4,0.3,0.1
892,5834930882,1280821716,0,13.766649946723774,0.2,0.9,0.1,0.1
893,5834930882,117678047,0,24.586905565949348,0.2,0.4,0.3,0.1
894,5834930882,6281096613,0,13.600881769030686,0.2,0.9,0.1,0.1
895,117677951,117677950,0,57.93960211019579,0.2,0.4,0.3,0.1
896,117677951,6407359799,0,5.42894055971518,0.2,0.6,0.4,0.1
897,117677951,6283115514,0,30.88353743858338,0.2,0.4,0.3,0.1
898,5834330514,5834330513,0,15.926856272644104,0.2,0.4,0.3,0.3
899,5834330514,12750591314,0,45.00450839935398,0.2,0.6,0.3,0.3
900,5834330514,117677950,0,60.52039865456928,0.2,0.6,0.3,0.3
901,6407359799,117677951,0,5.42894055971518,0.2,0.6,0.4,0.1
902,6407359799,6281096610,0,16.231956175339437,0.2,0.6,0.4,0.1
903,6407359799,6281096609,0,28.888227115189654,0.2,0.9,0.1,0.1
904,6283115514,6283115512,0,6.27569816925353,0.8,0.4,0.3,0.1
905,6283115514,117677951,0,30.88353743858338,0.2,0.4,0.3,0.1
906,5834330513,5834330514,0,15.926856272644104,0.2,0.4,0.3,0.3
907,12750591314,12750591315,0,4.3986274042838325,0.2,0.9,0.1,0.3
908,12750591314,117677989,0,18.424645797440753,0.2,0.6,0.3,0.1
909,12750591314,5834330514,0,45.00450839935398,0.2,0.6,0.3,0.3
910,6281096610,6407359799,0,16.231956175339437,0.2,0.6,0.4,0.1
911,6281096610,5834330523,0,57.64957939291605,0.2,0.6,0.4,0.1
912,6281096610,6281096609,0,32.89252414794372,0.2,0.9,0.1,0.1
913,6281096609,6281096610,0,32.89252414794372,0.2,0.9,0.1,0.1
914,6281096609,12989585399,0,3.148820373103323,0.8,0.9,0.1,0.2
915,6281096609,6407359799,0,28.888227115189654,0.2,0.9,0.1,0.1
916,6283115512,6283115514,0,6.27569816925353,0.8,0.4,0.3,0.1
917,117677976,5834330502,0,14.83382571369489,0.2,0.6,0.4,0.2
918,117677976,1280813728,0,34.373130731701906,0.2,0.6,0.4,0.2
919,117677976,5834330531,0,81.37050881367641,0.2,0.4,0.3,0.2
920,5834330502,1280813726,0,39.557474669871105,0.2,0.6,0.4,0.1
921,5834330502,117677976,0,14.833825713694889,0.2,0.6,0.4,0.2
922,5834330502,6281096660,0,77.34389535849431,0.2,0.4,0.3,0.1
923,1280813728,5834330523,0,7.302046619145691,0.2,0.6,0.4,0.1
924,1280813728,117677976,0,34.373130731701906,0.2,0.6,0.4,0.2
925,1280813728,1280813726,0,67.96405990970541,0.2,0.9,0.1,0.1
926,5834330531,5834330523,0,30.056381385288947,0.2,0.9,0.1,0.2
927,5834330531,12989585399,0,67.93790014592845,0.8,0.4,0.3,0.2
928,5834330531,117677976,0,81.37050881367642,0.2,0.4,0.3,0.2
929,1280813726,5834330502,0,39.557474669871105,0.2,0.6,0.4,0.1
930,1280813726,117677989,0,3.7342630088692683,0.2,0.6,0.4,0.1
931,1280813726,1280813728,0,67.9640599097054,0.2,0.9,0.1,0.1
932,6281096660,5834330512,0,8.053027349243253,0.2,0.4,0.3,0.1
933,6281096660,5834330502,0,77.34389535849431,0.2,0.4,0.3,0.1
934,6281096660,6281096653,0,11.903770650594526,0.2,0.9,0.1,0.1
935,5834330523,6281096610,0,57.64957939291605,0.2,0.6,0.4,0.1
936,5834330523,1280813728,0,7.302046619145691,0.2,0.6,0.4,0.1
937,5834330523,5834330531,0,30.05638138528895,0.2,0.9,0.1,0.2
938,12989585399,6281096609,0,3.148820373103323,0.8,0.9,0.1,0.2
939,12989585399,5834330531,0,67.93790014592847,0.8,0.4,0.3,0.2
940,117677989,1280813726,0,3.7342630088692683,0.2,0.6,0.4,0.1
941,117677989,12750591314,0,18.424645797440753,0.2,0.6,0.3,0.1
942,117677989,5834330512,0,49.18899307529202,0.2,0.6,0.4,0.1
943,5834330512,6281096660,0,8.053027349243253,0.2,0.4,0.3,0.1
944,5834330512,117677996,0,28.52742727802748,0.2,0.6,0.4,0.1
945,5834330512,117677989,0,49.18899307529202,0.2,0.6,0.4,0.1
946,12750591315,12750591314,0,4.3986274042838325,0.2,0.9,0.1,0.3
947,117677996,537157926,0,59.15933149508704,0.2,0.4,0.3,0.1
948,117677996,1280813702,0,51.324426393835424,0.2,0.4,0.3,0.1
949,117677996,5834330512,0,28.52742727802748,0.2,0.6,0.4,0.1
950,537157926,117677996,0,59.15933149508704,0.2,0.4,0.3,0.1
951,537157926,117678004,0,27.531694622241478,0.8,0.4,0.3,0.1
952,537157926,1500366483,0,53.86491325440897,0.8,0.4,0.3,0.1
953,1280813702,117678000,0,17.48146172612635,0.8,0.4,0.3,0.1
954,1280813702,117677996,0,51.324426393835424,0.2,0.4,0.3,0.1
955,1280813702,5834930843,0,23.609104964956487,0.8,0.9,0.1,0.1
956,117678004,117678013,0,46.99168696747999,0.2,0.4,0.3,0.1
957,117678004,1280267499,0,58.80187147372463,0.8,0.4,0.3,0.1
958,117678004,537157926,0,27.531694622241478,0.8,0.4,0.3,0.1
959,117678004,537157945,0,53.12774157917587,0.8,0.4,0.3,0.1
960,117678000,1280267499,0,29.416074145884927,0.8,0.4,0.3,0.1
961,117678000,1280813702,0,17.48146172612635,0.8,0.4,0.3,0.1
962,117678000,13176630418,0,21.98341969666397,0.8,0.4,0.3,0.1
963,5834930843,13176630418,0,12.742817177753722,0.8,0.9,0.1,0.1
964,5834930843,1280813702,0,23.60910496495649,0.8,0.9,0.1,0.1
965,5834930843,5919438953,0,39.77588163933132,0.8,0.9,0.1,0.1
966,1280267499,117678004,0,58.80187147372463,0.8,0.4,0.3,0.1
967,1280267499,117678000,0,29.416074145884927,0.8,0.4,0.3,0.1
968,1280267499,1280267492,0,37.41951403909337,0.8,0.9,0.1,0.1
969,13176630418,5834930843,0,12.742817177753722,0.8,0.9,0.1,0.1
970,13176630418,117678000,0,21.98341969666397,0.8,0.4,0.3,0.1
971,13176630418,1280267492,0,41.30343353460481,0.8,0.9,0.1,0.1
972,13176630418,2045184012,0,19.14729744864398,0.8,0.4,0.3,0.2
973,1280267492,5834930803,0,50.862419241295456,0.8,0.9,0.1,0.1
974,1280267492,13176630418,0,41.30343353460481,0.8,0.9,0.1,0.1
975,1280267492,1280267499,0,37.41951403909336,0.8,0.9,0.1,0.1
976,1280267492,2519732440,0,21.495640883597027,0.8,0.9,0.1,0.1
977,2045184012,5919438953,0,24.721747306291917,0.8,0.4,0.3,0.2
978,2045184012,5448085793,0,22.516810321741914,0.8,0.4,0.3,0.2
979,2045184012,13176630418,0,19.14729744864398,0.8,0.4,0.3,0.2
980,117678013,117678004,0,46.99168696747999,0.2,0.4,0.3,0.1
981,117678013,1280267501,0,8.287011638934853,0.2,0.4,0.3,0.2
982,117678013,1500366483,0,17.222705901316527,0.2,0.4,0.3,0.1
983,537157945,5834930818,0,30.67166464294779,0.2,0.4,0.3,0.2
984,537157945,117678004,0,53.12774157917587,0.8,0.4,0.3,0.1
985,537157945,537157950,0,43.677090945701714,0.8,0.4,0.3,0.1
986,1280267501,117678013,0,8.287011638934853,0.2,0.4,0.3,0.2
987,1280267501,537157950,0,33.743512460287185,0.8,0.4,0.3,0.2
988,1280267501,12461273922,0,34.03823660524075,0.2,0.9,0.1,0.2
989,5834930818,537141811,0,46.66777715769157,0.8,0.4,0.3,0.1
990,5834930818,537157945,0,30.671664642947785,0.2,0.4,0.3,0.2
991,5834930818,5834930803,0,13.922479234366637,0.8,0.9,0.1,0.2
992,537157950,1280267501,0,33.743512460287185,0.8,0.4,0.3,0.2
993,537157950,537157945,0,43.67709094570171,0.8,0.4,0.3,0.1
994,12461273922,8942202643,0,21.216188197805792,0.2,0.9,0.1,0.3
995,12461273922,1280267501,0,34.03823660524075,0.2,0.9,0.1,0.2
996,12461273922,12461273917,0,22.31367265673332,0.2,0.9,0.1,0.1
997,117678036,2533775206,0,26.760595109098606,0.2,0.4,0.3,0.1
998,2533775206,5834930877,0,37.127157381456946,0.8,0.4,0.3,0.1
999,2533775206,117678036,0,26.760595109098606,0.2,0.4,0.3,0.1
1000,2533775206,5919438954,0,13.982799997836693,0.8,0.4,0.3,0.1
1001,5834930877,2533775206,0,37.127157381456946,0.8,0.4,0.3,0.1
1002,5834930877,5919438953,0,5.046950730525594,0.8,0.4,0.3,0.2
1003,5834930877,5834930878,0,8.756290214110395,0.8,0.4,0.3,0.2
1004,5919438954,2533775206,0,13.982799997836693,0.8,0.4,0.3,0.1
1005,5919438954,5061067470,0,29.806381515945684,0.8,0.9,0.1,0.1
1006,5919438954,1280821651,0,30.995050950537266,0.8,0.4,0.3,0.3
1007,117678038,5834930881,0,2.3275151610869087,0.2,0.4,0.3,0.1
1008,117678038,6258642284,0,27.802692140163643,0.2,0.4,0.3,0.1
1009,117678038,6258646185,0,15.279935789638062,0.2,0.4,0.3,0.1
1010,5834930881,11776527150,0,1.107425238994889,0.2,0.4,0.3,0.1
1011,5834930881,117678038,0,2.3275151610869087,0.2,0.4,0.3,0.1
1012,5834930881,5834930880,0,18.42294011795454,0.2,0.9,0.1,0.1
1013,6258642284,117678038,0,27.802692140163643,0.2,0.4,0.3,0.1
1014,6258642284,5061067239,0,5.127586554997375,0.2,0.4,0.3,0.1
1015,6258642284,6258642280,0,11.521394485538346,0.2,0.9,0.1,0.1
1016,6258646185,6258642278,0,26.220079116404204,0.8,0.4,0.3,0.1
1017,6258646185,117678038,0,15.279935789638062,0.2,0.4,0.3,0.1
1018,6258646185,6258646186,0,25.744831707323016,0.8,0.4,0.3,0.1
1019,11776527150,5834930881,0,1.107425238994889,0.2,0.4,0.3,0.1
1020,11776527150,117678043,0,24.732712933349298,0.2,0.4,0.3,0.1
1021,11776527150,11776527151,0,21.013310741379122,0.2,0.4,0.3,0.1
1022,5834930880,5061066696,0,34.81183345473853,0.8,0.9,0.1,0.1
1023,5834930880,1280821715,0,23.54675380520728,0.8,0.9,0.1,0.1
1024,5834930880,5834930881,0,18.42294011795454,0.2,0.9,0.1,0.1
1025,5061067239,6258642284,0,5.127586554997375,0.2,0.4,0.3,0.1
1026,5061067239,5061066696,0,20.066436376964607,0.2,0.9,0.1,0.1
1027,5061067239,5061067317,0,32.77140270639159,0.2,0.4,0.3,0.1
1028,6258642280,6258642278,0,7.702565881388928,0.8,0.4,0.3,0.1
1029,6258642280,6258642278,1,7.717675933331325,0.8,0.9,0.1,0.1
1030,6258642280,6258642284,0,11.521394485538346,0.2,0.9,0.1,0.1
1031,6258642278,6258646185,0,26.220079116404204,0.8,0.4,0.3,0.1
1032,6258642278,6258642280,0,7.717675933331325,0.8,0.9,0.1,0.1
1033,6258642278,6258642280,1,7.702565881388927,0.8,0.4,0.3,0.1
1034,6258646186,6258646185,0,25.744831707323016,0.8,0.4,0.3,0.1
1035,117678043,5834930882,0,19.397281512673498,0.2,0.4,0.3,0.1
1036,117678043,1280821715,0,15.4370836902091,0.2,0.9,0.1,0.1
1037,117678043,11776527150,0,24.732712933349298,0.2,0.4,0.3,0.1
1038,1280821715,5834930880,0,23.54675380520728,0.8,0.9,0.1,0.1
1039,1280821715,1280821716,0,17.12249872066351,0.8,0.9,0.1,0.1
1040,1280821715,117678043,0,15.4370836902091,0.2,0.9,0.1,0.1
1041,1280821716,1280821715,0,17.12249872066351,0.8,0.9,0.1,0.1
1042,1280821716,5834930883,0,23.549623820996928,0.8,0.9,0.1,0.1
1043,1280821716,5834930882,0,13.766649946723774,0.2,0.9,0.1,0.1
1044,6281096613,5834930882,0,13.600881769030684,0.2,0.9,0.1,0.1
1045,11776527151,11776527150,0,21.013310741379122,0.2,0.4,0.3,0.1
1046,117678074,117678111,0,92.13692223504823,0.2,0.4,0.3,0.1
1047,117678074,5425642850,0,34.86346711840699,0.2,0.4,0.3,0.1
1048,117678111,1282009243,0,92.54127285645497,0.8,0.4,0.3,0.1
1049,117678111,117678115,0,22.926462165056304,0.8,0.4,0.3,0.1
1050,117678111,117678074,0,92.13692223504823,0.2,0.4,0.3,0.1
1051,5425642850,117678074,0,34.86346711840699,0.2,0.4,0.3,0.1
1052,5425642850,5832845874,0,16.694104784073616,0.2,0.4,0.3,0.1
1053,5425642850,6403206657,0,15.007310664689614,0.2,0.4,0.3,0.1
1054,1282009243,117678111,0,92.54127285645497,0.8,0.4,0.3,0.1
1055,1282009243,1282009249,0,17.68626428774794,0.8,0.4,0.3,0.1
1056,1282009243,5832538474,0,90.95031911179353,0.8,0.4,0.3,0.1
1057,117678115,117678111,0,22.926462165056304,0.8,0.4,0.3,0.1
1058,117678115,5832845881,0,42.2952165842662,0.8,0.9,0.1,0.1
1059,117678115,5832845865,0,19.502779922785592,0.8,0.9,0.1,0.1
1060,6403206657,6403206658,0,23.106498423751436,0.8,0.4,0.3,0.1
1061,6403206657,6403206658,1,62.98537976817357,0.8,0.4,0.3,0.1
1062,6403206657,5425642850,0,15.007310664689612,0.2,0.4,0.3,0.1
1063,1282009249,1282009249,0,77.86667534469409,0.8,0.4,0.3,0.1
1064,1282009249,1282009249,1,77.86667534469409,0.8,0.4,0.3,0.1
1065,1282009249,1282009243,0,17.68626428774794,0.8,0.4,0.3,0.1
1066,5832538474,1282009243,0,90.95031911179353,0.8,0.4,0.3,0.1
1067,5832845865,5832845867,0,18.16089336512149,0.8,0.4,0.3,0.1
1068,5832845865,5832845867,1,65.43371682300558,0.8,0.4,0.3,0.1
1069,5832845865,117678115,0,19.502779922785592,0.8,0.9,0.1,0.1
1070,5832845867,6403206658,0,18.116097232039714,0.8,0.4,0.3,0.1
1071,5832845867,5832845865,0,18.16089336512149,0.8,0.4,0.3,0.1
1072,5832845867,5832845865,1,65.43371682300558,0.8,0.4,0.3,0.1
1073,2045184023,247834407,0,12.201456163052812,0.8,0.4,0.3,0.1
1074,2045184023,2045184010,0,42.84402516310358,0.8,0.4,0.3,0.1
1075,2045184023,435846358,0,23.889674402762864,0.8,0.4,0.3,0.1
1076,1382252976,9809981567,0,79.50532970764483,0.8,0.4,0.3,0.3
1077,1382252976,247834407,0,128.8609453275907,0.2,0.9,0.1,0.3
1078,1382252976,1280853173,0,30.62910097867408,0.8,0.9,0.1,0.1
1079,2045184010,2045184023,0,42.84402516310358,0.8,0.4,0.3,0.1
1080,2045184010,2045184014,0,5.7926929854956395,0.8,0.4,0.3,0.1
1081,2045184010,2045184007,0,10.835553710654267,0.8,0.4,0.3,0.1
1082,1280853173,6937982874,0,38.589339164020295,0.8,0.9,0.1,0.3
1083,1280853173,1382252976,0,30.62910097867408,0.8,0.9,0.1,0.1
1084,1280853173,645089864,0,54.872188289798665,0.8,0.9,0.1,0.3
1085,247834447,9809981557,0,1.2714603002630795,0.8,0.4,0.3,0.1
1086,247834447,9809981567,0,4.692471994878426,0.8,0.4,0.3,0.1
1087,247834447,2268865236,0,12.1841203712197,0.8,0.9,0.1,0.1
1088,9809981557,247834447,0,1.2714603002630795,0.8,0.4,0.3,0.1
1089,9809981557,9809981574,0,49.226352867177354,0.8,0.4,0.3,0.1
1090,9809981557,5919449223,0,57.79574051648841,0.2,0.4,0.3,0.3
1091,2268865236,247834447,0,12.1841203712197,0.8,0.9,0.1,0.1
1092,9809981574,9809981557,0,49.226352867177354,0.8,0.4,0.3,0.1
1093,5919449223,993186001,0,59.757576570015026,0.2,0.4,0.3,0.3
1094,5919449223,9809981557,0,57.79574051648841,0.2,0.4,0.3,0.3
1095,5919449223,11786838687,0,107.40897460757182,0.2,0.4,0.3,0.3
1096,6056055380,262441802,0,14.789106125127788,0.8,0.9,0.1,0.3
1097,262440061,12992899143,0,47.70346112506296,0.8,0.9,0.1,0.3
1098,262440061,3860810901,0,39.60680150457772,0.8,0.9,0.1,0.3
1099,262440061,262441802,0,30.961971355258818,0.8,0.9,0.1,0.3
1100,12992899143,5448085793,0,4.70295943131223,0.8,0.4,0.3,0.3
1101,12992899143,3860810901,0,26.521420660242743,0.8,0.4,0.3,0.3
1102,12992899143,262440061,0,47.70346112506296,0.8,0.9,0.1,0.3
1103,5448085793,2045184012,0,22.516810321741914,0.8,0.4,0.3,0.2
1104,5448085793,12992899143,0,4.70295943131223,0.8,0.4,0.3,0.3
1105,5448085793,5448085792,0,14.305480963618688,0.8,0.4,0.3,0.3
1106,2533775204,3860810901,0,7.2075443991855765,0.2,0.4,0.3,0.1
1107,262441816,1280821651,0,20.972657471500522,0.8,0.4,0.3,0.3
1108,1280674367,5061066670,0,30.61238762657679,0.8,0.4,0.3,0.1
1109,262442261,262442266,0,56.56648037266385,0.2,0.6,0.4,0.1
1110,262442261,287226297,0,6.664661611080928,0.2,0.6,0.4,0.1
1111,262442261,10901402911,0,18.118140145084592,0.2,0.4,0.3,0.1
1112,262442266,262442262,0,54.894508222675015,0.2,0.6,0.4,0.1
1113,262442266,262442261,0,56.56648037266385,0.2,0.6,0.4,0.1
1114,262442266,5435157624,0,13.350680047633025,0.2,0.6,0.4,0.1
1115,287226297,262442261,0,6.664661611080928,0.2,0.6,0.4,0.1
1116,10901402910,10901402911,0,23.514263616184763,0.8,0.4,0.3,0.1
1117,2204308507,2204308509,0,14.176737155741964,0.2,0.6,0.4,0.3
1118,2204308507,364165243,0,27.237631578225542,0.2,0.6,0.4,0.1
1119,2204308507,6284334867,0,5.138976634110533,0.2,0.4,0.3,0.3
1120,5435157625,5435157624,0,4.362302194663907,0.2,0.4,0.3,0.1
1121,2433764834,2433764766,0,1.7639237626078903,0.8,0.9,0.1,0.1
