u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lit,surface,lanes,ref,service,tunnel,access,bridge,junction
5834330531,117677976,0,"[617175652, 670726181]",service,,,False,True,81.37050881367642,"LINESTRING (-2.5799415 51.4581144, -2.5799691 51.4581098, -2.5799786 51.4581076, -2.5799882 51.4581036, -2.5799986 51.4580974, -2.5804111 51.4578025, -2.5804192 51.4577964, -2.5804302 51.4577916, -2.5804442 51.457789, -2.5804574 51.457789, -2.5804722 51.4577914, -2.5804852 51.457796, -2.580496 51.4578006, -2.5806934 51.4579078, -2.5807099 51.4579193, -2.5807196 51.4579287, -2.5807266 51.4579368, -2.580732 51.4579473, -2.580739 51.4579767)",yes,paved,,,,,,,
1280813726,5834330502,0,12853087,residential,,Great Ann Street,False,False,39.557474669871105,"LINESTRING (-2.5813516 51.4582724, -2.5809231 51.4580373)",yes,asphalt,,,,,,,
1280813726,117677989,0,12853087,residential,,Great Ann Street,False,True,3.7342630088692683,"LINESTRING (-2.5813516 51.4582724, -2.5813919 51.4582947)",yes,asphalt,,,,,,,
1280813726,1280813728,0,112744442,footway,,,False,False,67.9640599097054,"LINESTRING (-2.5813516 51.4582724, -2.5811072 51.4582458, -2.5808899 51.4582337, -2.58071 51.4582301, -2.5806834 51.4582276, -2.5806577 51.4582227, -2.5806265 51.4582103, -2.5806076 51.4582042, -2.5805879 51.4582029, -2.5805408 51.458209, -2.5805271 51.4582084, -2.5805131 51.4582061, -2.5803905 51.4581867)",yes,asphalt,,,,,,,
6281096660,5834330512,0,617175646,service,,,False,True,8.053027349243253,"LINESTRING (-2.5817644 51.4579102, -2.581852 51.4579578)",yes,concrete,,,,,,,
6281096660,5834330502,0,"[670726178, 670726179, 617175645, 617175646]","['service', 'footway']",,,False,"[False, True]",77.34389535849431,"LINESTRING (-2.5817644 51.4579102, -2.5815039 51.4577686, -2.5814921 51.4577641, -2.5814763 51.4577607, -2.5814592 51.4577601, -2.5814391 51.4577613, -2.58142 51.4577653, -2.5814019 51.4577733, -2.5813881 51.4577824, -2.5813356 51.45782, -2.5812694 51.4578251, -2.5811487 51.4579086, -2.5810844 51.457922, -2.5810743 51.4579294, -2.5810451 51.45795, -2.5809231 51.4580373)",yes,asphalt,,,,,,,
6281096660,6281096653,0,670726171,footway,,,False,False,11.903770650594526,"LINESTRING (-2.5817644 51.4579102, -2.5818238 51.4578678, -2.5818288 51.457863, -2.5818342 51.4578543, -2.5818353 51.4578417, -2.5818328 51.4578373, -2.5818234 51.4578291, -2.5818133 51.4578236)",yes,concrete,,,,,,,
5834330523,6281096610,0,42899174,residential,,Great Ann Street,False,False,57.64957939291605,"LINESTRING (-2.5803218 51.4582365, -2.5797672 51.458623)",yes,asphalt,,,,,,,
5834330523,1280813728,0,42899174,residential,,Great Ann Street,False,True,7.302046619145691,"LINESTRING (-2.5803218 51.4582365, -2.5803905 51.4581867)",yes,asphalt,,,,,,,
5834330523,5834330531,0,617175649,footway,,,False,False,30.05638138528895,"LINESTRING (-2.5803218 51.4582365, -2.5802534 51.4582327, -2.5800713 51.4581636, -2.5799415 51.4581144)",yes,paved,,,,,,,
12989585399,6281096609,0,1413471966,footway,,,False,False,3.148820373103323,"LINESTRING (-2.5792658 51.4585532, -2.5792995 51.4585722)",no,paved,,,,,,,
12989585399,5834330531,0,"[670726181, 670726182]",service,,,False,True,67.93790014592847,"LINESTRING (-2.5792658 51.4585532, -2.5799091 51.4581236, -2.5799169 51.4581192, -2.5799248 51.458116, -2.5799344 51.4581135, -2.5799415 51.4581144)",no,paved,,,,,,,
117677989,1280813726,0,12853087,residential,,Great Ann Street,False,False,3.7342630088692683,"LINESTRING (-2.5813919 51.4582947, -2.5813516 51.4582724)",yes,asphalt,,,,,,,
117677989,12750591314,0,12853078,living_street,20 mph,Great George Street,False,True,18.424645797440753,"LINESTRING (-2.5813919 51.4582947, -2.581298 51.4583622, -2.5812133 51.4584174)",yes,asphalt,1,,,,,,
117677989,5834330512,0,12853091,residential,20 mph,Great George Street,False,False,49.18899307529202,"LINESTRING (-2.5813919 51.4582947, -2.5814593 51.4582453, -2.581852 51.4579578)",yes,asphalt,1,,,,,,
5834330512,6281096660,0,617175646,service,,,False,False,8.053027349243253,"LINESTRING (-2.581852 51.4579578, -2.5817644 51.4579102)",yes,concrete,,,,,,,
5834330512,117677996,0,12853091,residential,20 mph,Great George Street,False,False,28.52742727802748,"LINESTRING (-2.581852 51.4579578, -2.5820177 51.4578366, -2.582119 51.4577625)",yes,concrete,1,,,,,,
5834330512,117677989,0,12853091,residential,20 mph,Great George Street,False,True,49.18899307529202,"LINESTRING (-2.581852 51.4579578, -2.5814593 51.4582453, -2.5813919 51.4582947)",yes,asphalt,1,,,,,,
12750591315,12750591314,0,1377064496,path,,Bull Lane,False,True,4.3986274042838325,"LINESTRING (-2.5812617 51.458443, -2.5812133 51.4584174)",yes,paving_stones,,,,,,,
117677996,537157926,0,42899208,unclassified,,New Street,False,False,59.15933149508704,"LINESTRING (-2.582119 51.4577625, -2.5813786 51.4574975)",yes,asphalt,,,,,,,
117677996,1280813702,0,12853071,unclassified,,New Street,False,False,51.324426393835424,"LINESTRING (-2.582119 51.4577625, -2.5823868 51.4578574, -2.5824241 51.4578678, -2.5824524 51.4578676, -2.5824938 51.4578423, -2.5826803 51.4576915)",yes,asphalt,,,,,,,
117677996,5834330512,0,12853091,residential,20 mph,Great George Street,False,True,28.52742727802748,"LINESTRING (-2.582119 51.4577625, -2.5820177 51.4578366, -2.581852 51.4579578)",yes,concrete,1,,,,,,
537157926,117677996,0,42899208,unclassified,,New Street,False,True,59.15933149508704,"LINESTRING (-2.5813786 51.4574975, -2.582119 51.4577625)",yes,asphalt,,,,,,,
537157926,117678004,0,42900915,unclassified,20 mph,Redcross Street,False,True,27.531694622241478,"LINESTRING (-2.5813786 51.4574975, -2.5816191 51.4573004)",no,asphalt,,,,,,,
537157926,1500366483,0,353946716,unclassified,,New Street,False,False,53.86491325440897,"LINESTRING (-2.5813786 51.4574975, -2.5807172 51.4572429)",no,asphalt,,,,,,,
1280813702,117678000,0,12853071,unclassified,,New Street,False,False,17.48146172612635,"LINESTRING (-2.5826803 51.4576915, -2.5828198 51.4575605)",no,asphalt,,,,,,,
1280813702,117677996,0,12853071,unclassified,,New Street,False,True,51.324426393835424,"LINESTRING (-2.5826803 51.4576915, -2.5824938 51.4578423, -2.5824524 51.4578676, -2.5824241 51.4578678, -2.5823868 51.4578574, -2.582119 51.4577625)",yes,asphalt,,,,,,,
1280813702,5834930843,0,112744436,footway,,,False,True,23.609104964956487,"LINESTRING (-2.5826803 51.4576915, -2.5826957 51.4576926, -2.5827979 51.4576977, -2.583014 51.4577313)",no,asphalt,,,,,,,
117678004,117678013,0,12853069,unclassified,,Saint Matthias Park,False,False,46.99168696747999,"LINESTRING (-2.5816191 51.4573004, -2.5809583 51.4572052)",yes,asphalt,,,,,,,
117678004,1280267499,0,12853069,unclassified,,Saint Matthias Park,False,True,58.80187147372463,"LINESTRING (-2.5816191 51.4573004, -2.5824313 51.4574538)",no,asphalt,,,,,,,
117678004,537157926,0,42900915,unclassified,20 mph,Redcross Street,False,False,27.531694622241478,"LINESTRING (-2.5816191 51.4573004, -2.5813786 51.4574975)",no,asphalt,,,,,,,
117678004,537157945,0,42900915,unclassified,20 mph,Redcross Street,False,True,53.12774157917587,"LINESTRING (-2.5816191 51.4573004, -2.5816758 51.4572476, -2.5820754 51.4569765, -2.5821158 51.4569378)",no,asphalt,,,,,,,
117678000,1280267499,0,12853069,unclassified,,Saint Matthias Park,False,False,29.416074145884927,"LINESTRING (-2.5828198 51.4575605, -2.5824313 51.4574538)",no,asphalt,,,,,,,
117678000,1280813702,0,12853071,unclassified,,New Street,False,True,17.48146172612635,"LINESTRING (-2.5828198 51.4575605, -2.5826803 51.4576915)",no,asphalt,,,,,,,
117678000,13176630418,0,194003839,unclassified,,Champion Square,False,True,21.98341969666397,"LINESTRING (-2.5828198 51.4575605, -2.5831137 51.457635)",no,asphalt,,,,,,,
5834930843,13176630418,0,68808074,footway,,,False,False,12.742817177753722,"LINESTRING (-2.583014 51.4577313, -2.5831137 51.457635)",no,asphalt,,,,,,,
5834930843,1280813702,0,112744436,footway,,,False,False,23.60910496495649,"LINESTRING (-2.583014 51.4577313, -2.5827979 51.4576977, -2.5826957 51.4576926, -2.5826803 51.4576915)",no,asphalt,,,,,,,
5834930843,5919438953,0,246326774,footway,,,False,True,39.77588163933132,"LINESTRING (-2.583014 51.4577313, -2.5831163 51.4578232, -2.5830607 51.4579503, -2.5832342 51.4579137)",no,asphalt,,,,,,,
1280267499,117678004,0,12853069,unclassified,,Saint Matthias Park,False,False,58.80187147372463,"LINESTRING (-2.5824313 51.4574538, -2.5816191 51.4573004)",no,asphalt,,,,,,,
1280267499,117678000,0,12853069,unclassified,,Saint Matthias Park,False,True,29.416074145884927,"LINESTRING (-2.5824313 51.4574538, -2.5828198 51.4575605)",no,asphalt,,,,,,,
1280267499,1280267492,0,"[246326301, 112681158]",footway,,,False,False,37.41951403909337,"LINESTRING (-2.5824313 51.4574538, -2.5824502 51.4574323, -2.5824686 51.4574157, -2.5824813 51.4574062, -2.5824985 51.4573979, -2.5825105 51.457394, -2.5825389 51.4573892, -2.5826031 51.4573798, -2.5826843 51.4573752, -2.5827511 51.4573781, -2.582787 51.457376, -2.5828243 51.4573707, -2.5828549 51.4573623, -2.5828923 51.4573318)",no,asphalt,,,,,,,
13176630418,5834930843,0,68808074,footway,,,False,True,12.742817177753722,"LINESTRING (-2.5831137 51.457635, -2.583014 51.4577313)",no,asphalt,,,,,,,
13176630418,117678000,0,194003839,unclassified,,Champion Square,False,False,21.98341969666397,"LINESTRING (-2.5831137 51.457635, -2.5828198 51.4575605)",no,asphalt,,,,,,,
13176630418,1280267492,0,68808074,footway,,,False,False,41.30343353460481,"LINESTRING (-2.5831137 51.457635, -2.583147 51.4576008, -2.5831682 51.4575624, -2.5830976 51.4574786, -2.58301 51.4573977, -2.5829481 51.4573638, -2.5828923 51.4573318)",no,asphalt,,,,,,,
13176630418,2045184012,0,"[1413912986, 194003839]","['pedestrian', 'unclassified']",,Champion Square,False,True,19.14729744864398,"LINESTRING (-2.5831137 51.457635, -2.5831371 51.4576404, -2.5833648 51.4577068)",no,paved,,,,,,,
1280267492,5834930803,0,68808074,footway,,,False,False,50.862419241295456,"LINESTRING (-2.5828923 51.4573318, -2.5828353 51.4573055, -2.5828124 51.4572856, -2.5828007 51.4572628, -2.5827788 51.4572345, -2.5827678 51.4572122, -2.5827666 51.4571864, -2.5827663 51.4571641, -2.5827686 51.4571443, -2.5827704 51.4571208, -2.5827695 51.457082, -2.5827624 51.4570533, -2.5827536 51.4570235, -2.5827359 51.4569927, -2.5827155 51.4569596, -2.5826856 51.4569262, -2.5826715 51.4569153)",no,asphalt,,,,,,,
1280267492,13176630418,0,68808074,footway,,,False,True,41.30343353460481,"LINESTRING (-2.5828923 51.4573318, -2.5829481 51.4573638, -2.58301 51.4573977, -2.5830976 51.4574786, -2.5831682 51.4575624, -2.583147 51.4576008, -2.5831137 51.457635)",no,asphalt,,,,,,,
1280267492,1280267499,0,"[246326301, 112681158]",footway,,,False,True,37.41951403909336,"LINESTRING (-2.5828923 51.4573318, -2.5828549 51.4573623, -2.5828243 51.4573707, -2.582787 51.457376, -2.5827511 51.4573781, -2.5826843 51.4573752, -2.5826031 51.4573798, -2.5825389 51.4573892, -2.5825105 51.457394, -2.5824985 51.4573979, -2.5824813 51.4574062, -2.5824686 51.4574157, -2.5824502 51.4574323, -2.5824313 51.4574538)",no,asphalt,,,,,,,
1280267492,2519732440,0,244680993,footway,,,False,True,21.495640883597027,"LINESTRING (-2.5828923 51.4573318, -2.5829746 51.4572393, -2.5829922 51.4572218, -2.583025 51.4572023, -2.5830821 51.4571872)",no,asphalt,,,,,,,
2045184012,5919438953,0,246327890,pedestrian,,Champion Square,False,False,24.721747306291917,"LINESTRING (-2.5833648 51.4577068, -2.5832342 51.4579137)",no,paved,,,,,,,
2045184012,5448085793,0,246327890,pedestrian,,Champion Square,False,True,22.516810321741914,"LINESTRING (-2.5833648 51.4577068, -2.5836594 51.4577923)",no,paved,,,,,,,
2045184012,13176630418,0,"[1413912986, 194003839]","['pedestrian', 'unclassified']",,Champion Square,False,False,19.14729744864398,"LINESTRING (-2.5833648 51.4577068, -2.5831371 51.4576404, -2.5831137 51.457635)",no,paved,,,,,,,
117678013,117678004,0,12853069,unclassified,,Saint Matthias Park,False,True,46.99168696747999,"LINESTRING (-2.5809583 51.4572052, -2.5816191 51.4573004)",yes,asphalt,,,,,,,
117678013,1280267501,0,42900916,pedestrian,,Redcross Street,False,True,8.287011638934853,"LINESTRING (-2.5809583 51.4572052, -2.5810657 51.4571724)",yes,paved,,,,,,,
117678013,1500366483,0,824590055,unclassified,,Saint Matthias Park,False,False,17.222705901316527,"LINESTRING (-2.5809583 51.4572052, -2.5807172 51.4572429)",yes,asphalt,,,,,,,
537157945,5834930818,0,24239077,unclassified,,Redcross Street,False,False,30.67166464294779,"LINESTRING (-2.5821158 51.4569378, -2.5821509 51.456928, -2.5824086 51.4568586, -2.582466 51.4568449, -2.5825238 51.4568309)",yes,paved,,,,,,,
537157945,117678004,0,42900915,unclassified,20 mph,Redcross Street,False,False,53.12774157917587,"LINESTRING (-2.5821158 51.4569378, -2.5820754 51.4569765, -2.5816758 51.4572476, -2.5816191 51.4573004)",no,asphalt,,,,,,,
537157945,537157950,0,42900916,pedestrian,,Redcross Street,False,False,43.677090945701714,"LINESTRING (-2.5821158 51.4569378, -2.5820544 51.4569496, -2.5820465 51.456951, -2.5815124 51.4570515)",no,asphalt,,,,,,,
1280267501,117678013,0,42900916,pedestrian,,Redcross Street,False,False,8.287011638934853,"LINESTRING (-2.5810657 51.4571724, -2.5809583 51.4572052)",yes,paved,,,,,,,
1280267501,537157950,0,42900916,pedestrian,,Redcross Street,False,True,33.743512460287185,"LINESTRING (-2.5810657 51.4571724, -2.5815124 51.4570515)",no,paved,,,,,,,
1280267501,12461273922,0,966540335,footway,,,False,True,34.03823660524075,"LINESTRING (-2.5810657 51.4571724, -2.580955 51.4571461, -2.5808678 51.4571645, -2.5808289 51.457168, -2.580792 51.4571676, -2.5807524 51.457163, -2.5807209 51.4571563, -2.5806951 51.4571446, -2.5806656 51.4571241, -2.5806339 51.4570962)",yes,paved,,,,,,,
5834930818,537141811,0,24239077,unclassified,,Redcross Street,False,False,46.66777715769157,"LINESTRING (-2.5825238 51.4568309, -2.5831649 51.4567022)",no,asphalt,,,,,,,
5834930818,537157945,0,24239077,unclassified,,Redcross Street,False,True,30.671664642947785,"LINESTRING (-2.5825238 51.4568309, -2.582466 51.4568449, -2.5824086 51.4568586, -2.5821509 51.456928, -2.5821158 51.4569378)",yes,paved,,,,,,,
5834930818,5834930803,0,68808074,footway,,,False,True,13.922479234366637,"LINESTRING (-2.5825238 51.4568309, -2.5825636 51.4568495, -2.5826025 51.4568715, -2.5826551 51.4569027, -2.5826715 51.4569153)",no,paved,,,,,,,
537157950,1280267501,0,42900916,pedestrian,,Redcross Street,False,False,33.743512460287185,"LINESTRING (-2.5815124 51.4570515, -2.5810657 51.4571724)",no,paved,,,,,,,
537157950,537157945,0,42900916,pedestrian,,Redcross Street,False,True,43.67709094570171,"LINESTRING (-2.5815124 51.4570515, -2.5820465 51.456951, -2.5820544 51.4569496, -2.5821158 51.4569378)",no,asphalt,,,,,,,
12461273922,8942202643,0,966540335,footway,,,False,True,21.216188197805792,"LINESTRING (-2.5806339 51.4570962, -2.580462 51.4569383)",yes,paving_stones,,,,,,,
12461273922,1280267501,0,966540335,footway,,,False,False,34.03823660524075,"LINESTRING (-2.5806339 51.4570962, -2.5806656 51.4571241, -2.5806951 51.4571446, -2.5807209 51.4571563, -2.5807524 51.457163, -2.580792 51.4571676, -2.5808289 51.457168, -2.5808678 51.4571645, -2.580955 51.4571461, -2.5810657 51.4571724)",yes,paved,,,,,,,
12461273922,12461273917,0,"[1347126810, 1347126811]",footway,,,False,False,22.31367265673332,"LINESTRING (-2.5806339 51.4570962, -2.5805824 51.4571157, -2.5805608 51.4571348, -2.5804939 51.4572244, -2.580502 51.4572357, -2.5805071 51.4572429, -2.5805213 51.4572616)",yes,asphalt,,,,,,,
117678036,2533775206,0,627039560,pedestrian,,,False,True,26.760595109098606,"LINESTRING (-2.5825658 51.4582879, -2.5829467 51.458248)",yes,asphalt,,,,,,,
2533775206,5834930877,0,246327890,pedestrian,,Champion Square,False,True,37.127157381456946,"LINESTRING (-2.5829467 51.458248, -2.583201 51.4579541)",no,asphalt,,,,,,,
2533775206,117678036,0,627039560,pedestrian,,,False,False,26.760595109098606,"LINESTRING (-2.5829467 51.458248, -2.5825658 51.4582879)",yes,asphalt,,,,,,,
2533775206,5919438954,0,991645736,pedestrian,,Champion Square,False,False,13.982799997836693,"LINESTRING (-2.5829467 51.458248, -2.582941 51.4583737)",no,asphalt,,,,,,,
5834930877,2533775206,0,246327890,pedestrian,,Champion Square,False,False,37.127157381456946,"LINESTRING (-2.583201 51.4579541, -2.5829467 51.458248)",no,asphalt,,,,,,,
5834930877,5919438953,0,246327890,pedestrian,,Champion Square,False,True,5.046950730525594,"LINESTRING (-2.583201 51.4579541, -2.5832342 51.4579137)",no,paved,,,,,,,
5834930877,5834930878,0,617239005,service,,,False,True,8.756290214110395,"LINESTRING (-2.583201 51.4579541, -2.5833169 51.4579855)",no,paved,,,,,,,
5919438954,2533775206,0,991645736,pedestrian,,Champion Square,False,True,13.982799997836693,"LINESTRING (-2.582941 51.4583737, -2.5829467 51.458248)",no,asphalt,,,,,,,
5919438954,5061067470,0,518932240,footway,,,False,True,29.806381515945684,"LINESTRING (-2.582941 51.4583737, -2.5827768 51.4584493, -2.582697 51.4584902, -2.5826032 51.4584409)",no,asphalt,,,,,,,
5919438954,1280821651,0,"[991645736, 42878902]","['pedestrian', 'unclassified']",,"['Tucker Street', 'Champion Square']",False,False,30.995050950537266,"LINESTRING (-2.582941 51.4583737, -2.5829699 51.458407, -2.5831687 51.4586136)",no,paving_stones,,,,,,,
117678038,5834930881,0,24239164,unclassified,,River Street,False,False,2.3275151610869087,"LINESTRING (-2.5817026 51.4587359, -2.581683 51.4587529)",yes,asphalt,,,,,,,
117678038,6258642284,0,24239164,unclassified,,River Street,False,True,27.802692140163643,"LINESTRING (-2.5817026 51.4587359, -2.5819934 51.4585636)",yes,asphalt,,,,,,,
117678038,6258646185,0,668336929,unclassified,,Bull Lane,False,False,15.279935789638062,"LINESTRING (-2.5817026 51.4587359, -2.5815365 51.4586455)",yes,asphalt,,,,,,,
5834930881,11776527150,0,24239164,unclassified,,River Street,False,False,1.107425238994889,"LINESTRING (-2.581683 51.4587529, -2.5816737 51.458761)",yes,asphalt,,,,,,,
5834930881,117678038,0,24239164,unclassified,,River Street,False,True,2.3275151610869087,"LINESTRING (-2.581683 51.4587529, -2.5817026 51.4587359)",yes,asphalt,,,,,,,
5834930881,5834930880,0,617239007,footway,,,False,True,18.42294011795454,"LINESTRING (-2.581683 51.4587529, -2.5818643 51.4588741)",yes,asphalt,,,,,,,
6258642284,117678038,0,24239164,unclassified,,River Street,False,False,27.802692140163643,"LINESTRING (-2.5819934 51.4585636, -2.5817026 51.4587359)",yes,asphalt,,,,,,,
6258642284,5061067239,0,24239164,unclassified,,River Street,False,True,5.127586554997375,"LINESTRING (-2.5819934 51.4585636, -2.5820473 51.458532)",yes,asphalt,,,,,,,
6258642284,6258642280,0,668336925,footway,,,False,False,11.521394485538346,"LINESTRING (-2.5819934 51.4585636, -2.5819102 51.4585175, -2.5818692 51.4584947)",yes,asphalt,,,,,,,
6258646185,6258642278,0,668336928,service,,,False,False,26.220079116404204,"LINESTRING (-2.5815365 51.4586455, -2.581788 51.4584693)",no,asphalt,,,alley,,,,
6258646185,117678038,0,668336929,unclassified,,Bull Lane,False,True,15.279935789638062,"LINESTRING (-2.5815365 51.4586455, -2.5817026 51.4587359)",yes,asphalt,,,,,,,
6258646185,6258646186,0,668336929,unclassified,,Bull Lane,False,False,25.744831707323016,"LINESTRING (-2.5815365 51.4586455, -2.5813927 51.4585673, -2.5812738 51.4586521)",no,asphalt,,,,,,,
11776527150,5834930881,0,24239164,unclassified,,River Street,False,True,1.107425238994889,"LINESTRING (-2.5816737 51.458761, -2.581683 51.4587529)",yes,asphalt,,,,,,,
11776527150,117678043,0,24239164,unclassified,,River Street,False,False,24.732712933349298,"LINESTRING (-2.5816737 51.458761, -2.5816621 51.4587711, -2.5814781 51.4589303, -2.5814651 51.4589415)",yes,asphalt,,,,,,,
11776527150,11776527151,0,1267998936,service,,,False,True,21.013310741379122,"LINESTRING (-2.5816737 51.458761, -2.5815395 51.4586923, -2.5814394 51.458641)",yes,asphalt,,,driveway,,,,
5834930880,5061066696,0,112746818,footway,,River Street,False,False,34.81183345473853,"LINESTRING (-2.5818643 51.4588741, -2.5822404 51.4586665)",no,asphalt,,,,,,,
5834930880,1280821715,0,112746818,footway,,River Street,False,True,23.54675380520728,"LINESTRING (-2.5818643 51.4588741, -2.5816357 51.4590308)",no,asphalt,,,,,,,
5834930880,5834930881,0,617239007,footway,,,False,False,18.42294011795454,"LINESTRING (-2.5818643 51.4588741, -2.581683 51.4587529)",yes,asphalt,,,,,,,
5061067239,6258642284,0,24239164,unclassified,,River Street,False,False,5.127586554997375,"LINESTRING (-2.5820473 51.458532, -2.5819934 51.4585636)",yes,asphalt,,,,,,,
5061067239,5061066696,0,617239006,footway,,,False,True,20.066436376964607,"LINESTRING (-2.5820473 51.458532, -2.5822404 51.4586665)",yes,asphalt,,,,,,,
5061067239,5061067317,0,24239164,unclassified,,River Street,False,True,32.77140270639159,"LINESTRING (-2.5820473 51.458532, -2.5820833 51.4585166, -2.5824054 51.4583716, -2.5824286 51.4583579)",yes,asphalt,,,,,,,
6258642280,6258642278,0,"[668336924, 668336925, 668336927]","['steps', 'footway']",,,False,False,7.702565881388928,"LINESTRING (-2.5818692 51.4584947, -2.5818628 51.4584912, -2.5818533 51.4584859, -2.5818036 51.4584584, -2.581788 51.4584693)",no,asphalt,,,,,,,
6258642280,6258642278,1,668336926,footway,,,False,False,7.717675933331325,"LINESTRING (-2.5818692 51.4584947, -2.5818535 51.4585057, -2.581788 51.4584693)",no,asphalt,,,,,,,
6258642280,6258642284,0,668336925,footway,,,False,True,11.521394485538346,"LINESTRING (-2.5818692 51.4584947, -2.5819102 51.4585175, -2.5819934 51.4585636)",yes,asphalt,,,,,,,
6258642278,6258646185,0,668336928,service,,,False,True,26.220079116404204,"LINESTRING (-2.581788 51.4584693, -2.5815365 51.4586455)",no,asphalt,,,alley,,,,
6258642278,6258642280,0,668336926,footway,,,False,True,7.717675933331325,"LINESTRING (-2.581788 51.4584693, -2.5818535 51.4585057, -2.5818692 51.4584947)",no,asphalt,,,,,,,
6258642278,6258642280,1,"[668336924, 668336925, 668336927]","['steps', 'footway']",,,False,True,7.702565881388927,"LINESTRING (-2.581788 51.4584693, -2.5818036 51.4584584, -2.5818533 51.4584859, -2.5818628 51.4584912, -2.5818692 51.4584947)",no,asphalt,,,,,,,
6258646186,6258646185,0,668336929,unclassified,,Bull Lane,False,True,25.744831707323016,"LINESTRING (-2.5812738 51.4586521, -2.5813927 51.4585673, -2.5815365 51.4586455)",no,asphalt,,,,,,,
117678043,5834930882,0,24239164,unclassified,,River Street,False,False,19.397281512673498,"LINESTRING (-2.5814651 51.4589415, -2.5813169 51.4590895)",yes,asphalt,,,,,,,
117678043,1280821715,0,617239008,footway,,,False,True,15.4370836902091,"LINESTRING (-2.5814651 51.4589415, -2.5816357 51.4590308)",yes,asphalt,,,,,,,
117678043,11776527150,0,24239164,unclassified,,River Street,False,True,24.732712933349298,"LINESTRING (-2.5814651 51.4589415, -2.5814781 51.4589303, -2.5816621 51.4587711, -2.5816737 51.458761)",yes,asphalt,,,,,,,
1280821715,5834930880,0,112746818,footway,,River Street,False,False,23.54675380520728,"LINESTRING (-2.5816357 51.4590308, -2.5818643 51.4588741)",no,asphalt,,,,,,,
1280821715,1280821716,0,112746818,footway,,River Street,False,True,17.12249872066351,"LINESTRING (-2.5816357 51.4590308, -2.5814868 51.4591537)",no,asphalt,,,,,,,
1280821715,117678043,0,617239008,footway,,,False,False,15.4370836902091,"LINESTRING (-2.5816357 51.4590308, -2.5814651 51.4589415)",yes,asphalt,,,,,,,
1280821716,1280821715,0,112746818,footway,,River Street,False,False,17.12249872066351,"LINESTRING (-2.5814868 51.4591537, -2.5816357 51.4590308)",no,asphalt,,,,,,,
1280821716,5834930883,0,112746818,footway,,River Street,False,True,23.549623820996928,"LINESTRING (-2.5814868 51.4591537, -2.5813347 51.4593431)",no,asphalt,,,,,,,
1280821716,5834930882,0,617239009,footway,,,False,False,13.766649946723774,"LINESTRING (-2.5814868 51.4591537, -2.5813169 51.4590895)",yes,asphalt,,,,,,,
6281096613,5834930882,0,617239009,footway,,,False,True,13.600881769030684,"LINESTRING (-2.5811509 51.4590244, -2.5811736 51.4590354, -2.5812709 51.4590721, -2.5813169 51.4590895)",yes,asphalt,,,,,,,
11776527151,11776527150,0,1267998936,service,,,False,False,21.013310741379122,"LINESTRING (-2.5814394 51.458641, -2.5815395 51.4586923, -2.5816737 51.458761)",yes,asphalt,,,driveway,,,,
117678074,117678111,0,12853097,unclassified,20 mph,Elton Street,False,True,92.13692223504823,"LINESTRING (-2.5799647 51.4602715, -2.5809148 51.4608513)",yes,asphalt,,,,,,,
117678074,5425642850,0,12853092,unclassified,,Wellington Road,False,True,34.86346711840699,"LINESTRING (-2.5799647 51.4602715, -2.5803126 51.4601576, -2.5804078 51.460123)",yes,asphalt,,,,,,,
117678111,1282009243,0,12853095,unclassified,,Clement Street,False,False,92.54127285645497,"LINESTRING (-2.5809148 51.4608513, -2.5799385 51.4614193)",no,asphalt,,,,,,,
117678111,117678115,0,12853095,unclassified,,Clement Street,False,True,22.926462165056304,"LINESTRING (-2.5809148 51.4608513, -2.5811598 51.4607127)",no,asphalt,,,,,,,
117678111,117678074,0,12853097,unclassified,20 mph,Elton Street,False,False,92.13692223504823,"LINESTRING (-2.5809148 51.4608513, -2.5799647 51.4602715)",yes,asphalt,,,,,,,
5425642850,117678074,0,12853092,unclassified,,Wellington Road,False,False,34.86346711840699,"LINESTRING (-2.5804078 51.460123, -2.5803126 51.4601576, -2.5799647 51.4602715)",yes,asphalt,,,,,,,
5425642850,5832845874,0,12853092,unclassified,,Wellington Road,False,True,16.694104784073616,"LINESTRING (-2.5804078 51.460123, -2.5805412 51.4600703, -2.5806087 51.4600402)",yes,asphalt,,,,,,,
5425642850,6403206657,0,562901652,service,,,False,False,15.007310664689614,"LINESTRING (-2.5804078 51.460123, -2.5804651 51.4601745, -2.5805104 51.4602153, -2.580538 51.4602301)",yes,asphalt,,,parking_aisle,,,,
1282009243,117678111,0,12853095,unclassified,,Clement Street,False,True,92.54127285645497,"LINESTRING (-2.5799385 51.4614193, -2.5809148 51.4608513)",no,asphalt,,,,,,,
1282009243,1282009249,0,"[112885030, 12853095]","['service', 'unclassified']",,Clement Street,False,"[False, True]",17.68626428774794,"LINESTRING (-2.5799385 51.4614193, -2.579901 51.4614411, -2.5798631 51.4614839, -2.579797 51.4615504)",no,asphalt,,,parking_aisle,,,,
1282009243,5832538474,0,"[112885032, 112885028]","['footway', 'unclassified']",,Clement Street,False,True,90.95031911179353,"LINESTRING (-2.5799385 51.4614193, -2.5800464 51.4615083, -2.5800427 51.461537, -2.5799646 51.4616353, -2.579522 51.4619921, -2.5793729 51.461921)",no,asphalt,,,,,,,
